Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,2.9895035335690205,0.07070105556940909,-0.0,0.09794802430227588,-0.08331494875756458,0.2474052136378362,1.3916872265267552,23.39279186605497,63.62839387566952,1.969,5343.852795197618,5341.492243983459,0.0147362162644715,8.871855873477902,0.010054740604945479
feeder2,2.14409327421306,0.10303892201332837,-0.0,0.10114255385249897,-0.08331483394649287,0.2474052136378362,1.3916872265267552,23.39279186605497,63.62839387566952,1.969,0.0,5341.419060303572,0.01567689437532026,9.15077214287552,0.010102887975431504
feeder3,2.486300004396805,-0.12014954926389086,-0.0,0.15028668173239845,-0.08330901911898785,0.2474052136378362,1.3916872265267552,23.39279186605497,63.62839387566952,1.969,0.0,5341.550434317805,0.006192080832161503,5.750209571032336,0.008841159965015234
feeder4,1.2500028918707058,-0.05833464136806445,-0.0,0.14709103228459555,-0.08331006450941689,0.2474052136378362,1.3916872265267552,23.39279186605497,63.62839387566952,1.969,0.0,0.0,0.0,0.0,0.0
feeder5,1.9790912491152788,0.059131229006832875,-0.0,0.14509297859525308,-0.08331064407640647,0.2474052136378362,1.3916872265267552,23.39279186605497,63.62839387566952,1.969,0.0,0.0,0.0,0.0,0.0
feeder6,2.895423281776766,0.14061135463917804,-0.0,0.17372788891862043,-0.08319618899320513,0.2474052136378362,1.3916872265267552,23.39279186605497,63.62839387566952,1.969,0.0,0.0,0.0,0.0,0.0
feeder7,1.6638295919083,-0.07902580355408337,-0.0,0.1261095360652697,-0.08331352082663265,0.2474052136378362,1.3916872265267552,23.39279186605497,63.62839387566952,1.969,0.0,0.0,0.0,0.0,0.0
feeder8,2.6103469800572907,-0.1263575394776283,-0.0,0.1737277630616083,-0.08319619050472472,0.2474052136378362,1.3916872265267552,23.39279186605497,63.62839387566952,1.969,0.0,0.0,0.0,0.0,0.0
feeder9,1.0575741905981655,0.039301608512329764,-0.0,0.14239487639654141,-0.08331141903676245,0.2474052136378362,1.3916872265267552,23.39279186605497,63.62839387566952,1.969,0.0,0.0,0.0,0.0,0.0
feeder10,1.3862737252120576,-0.06514791628403052,-0.0,0.08722750273257002,-0.0833153995314474,0.2474052136378362,1.3916872265267552,23.39279186605497,63.62839387566952,1.969,0.0,0.0,0.0,0.0,0.0
feeder11,1.9061617670380917,0.09114240225302911,-0.0,0.12510879183174578,-0.08331372197750946,0.2474052136378362,1.3916872265267552,23.39279186605497,63.62839387566952,1.969,0.0,0.0,0.0,0.0,0.0
feeder12,1.3989669422706321,-0.06578256830139743,-0.0,0.07883896654119744,-0.08331557624268357,0.2474052136378362,1.3916872265267552,23.39279186605497,63.62839387566952,1.969,0.0,0.0,0.0,0.0,0.0
