Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,3.5513291716628133,0.06496889026441263,-0.0,0.6940461502732015,-0.8333291716628133,0.0,0.0,32.47786946351067,74.29312639778065,1.875,5345.528050423474,5342.6049002117115,0.02250848478519434,10.96630460657652,0.017273205790651506
feeder2,2.586329171662813,0.08765,-0.0,0.6940461502744018,-0.8333291716628133,0.0,0.0,32.47786946351067,74.29312639778065,1.875,0.0,5342.289125350687,0.027722832717696096,12.170996782827958,0.017910430621026614
feeder3,2.8293291716628133,-0.0998,-0.0,0.6940461502752893,-0.8333291716628132,0.0,0.0,32.47786946351067,74.29312639778065,1.875,0.0,5341.793916161631,0.016328876521268867,9.340568074106196,0.01724454310151609
feeder4,1.9963291716628133,-0.05815000000000001,-0.0,0.6940461502730998,-0.8333291716628133,0.0,0.0,32.47786946351067,74.29312639778065,1.875,0.0,0.0,0.0,0.0,0.0
feeder5,2.5323291701840644,0.044619519159697446,-0.0,0.694045293551065,-0.8333291701840644,0.0,0.0,32.47786946351067,74.29312639778065,1.875,0.0,0.0,0.0,0.0,0.0
feeder6,3.8553291701840644,0.1511,-0.0,0.6940452935478522,-0.8333291701840644,0.0,0.0,32.47786946351067,74.29312639778065,1.875,0.0,0.0,0.0,0.0,0.0
feeder7,2.4093291701840647,-0.07880000000000001,-0.0,0.6940452935482736,-0.8333291701840644,0.0,0.0,32.47786946351067,74.29312639778065,1.875,0.0,0.0,0.0,0.0,0.0
feeder8,3.370329170184064,-0.12685,-0.0,0.694045293551174,-0.8333291701840644,0.0,0.0,32.47786946351067,74.29312639778065,1.875,0.0,0.0,0.0,0.0,0.0
feeder9,1.859329164011862,0.030746952887872762,-0.0,0.6940216220723292,-0.833329164011862,0.0,0.0,32.47786946351067,74.29312639778065,1.875,0.0,0.0,0.0,0.0,0.0
feeder10,1.957329164011862,-0.05620000000000001,-0.0,0.6940216220731827,-0.833329164011862,0.0,0.0,32.47786946351067,74.29312639778065,1.875,0.0,0.0,0.0,0.0,0.0
feeder11,2.941329164011862,0.10540000000000001,-0.0,0.6940216220726456,-0.833329164011862,0.0,0.0,32.47786946351067,74.29312639778065,1.875,0.0,0.0,0.0,0.0,0.0
feeder12,2.579329164011862,-0.0873,-0.0,0.6940216220722417,-0.833329164011862,0.0,0.0,32.47786946351067,74.29312639778065,1.875,0.0,0.0,0.0,0.0,0.0
