Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,2.164222849119613,0.09006741843005299,1.1377775133092172,0.2499999637159306,-36242883009073876e-23,0,17898.92603909446,1.5806870460510254
feeder2,1.5375378249216427,0.11255,0.7134625375071872,0.2499999637159306,-36242883009077677e-23,0,17898.92603909446,1.5806870460510254
feeder3,1.6239191020762496,-0.12555000000000002,0.8870812603525807,0.2499999637159306,-36242883009074215e-23,0,17898.92603909446,1.5806870460510254
feeder4,1.151628575925325,-0.08485000000000001,0.545371786503505,0.2499999637159306,-3624288300907563e-22,0,17898.92603909446,1.5806870460510254
feeder5,1.3540037026055636,0.06486048754324306,0.771996658836505,0.24999996370792116,-3614420688150447e-22,0,17898.92603909446,1.5806870460510254
feeder6,2.530764824869847,0.1907,1.2832355365722214,0.24999996370792116,-3614420688149626e-22,0,17898.92603909446,1.5806870460510254
feeder7,1.2685507310995134,-0.09860000000000001,0.7034496303425553,0.24999996370792116,-36144206881502926e-23,0,17898.92603909446,1.5806870460510254
feeder8,2.2366029614527076,-0.1674,1.1113973999893607,0.24999996370792116,-36144206881500766e-23,0,17898.92603909446,1.5806870460510254
feeder9,0.795019851139205,-0.06325,0.4699805063118836,0.2499999636694676,-3574510886785027e-22,0,17898.92603909446,1.5806870460510254
feeder10,1.1544600453776535,0.04487993053065502,0.5355403120734352,0.2499999636694676,-357451088678571e-21,0,17898.92603909446,1.5806870460510254
feeder11,1.4828869725204648,0.11665000000000002,0.8501133849306242,0.2499999636694676,-35745108867857465e-23,0,17898.92603909446,1.5806870460510254
feeder12,1.3380078918850706,-0.1041,0.743992465566018,0.2499999636694676,-35745108867858747e-23,0,17898.92603909446,1.5806870460510254
