Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,-0.12612287835478794,0.04336351569114158,3.4171226489861617,0.24999998656414116,2293686261717545e-22,0,17098.204533825305,1.42628812789917
feeder2,0.11823544443596981,0.11305000000000001,2.142764326195404,0.24999998656414116,22936862617166823e-23,0,17098.204533825305,1.42628812789917
feeder3,-0.1551990894255487,-0.12545,2.6641988600569224,0.24999998656414116,2293686261718017e-22,0,17098.204533825305,1.42628812789917
feeder4,0.08106764778127276,-0.08595000000000001,1.6379321228501011,0.24999998656414116,2293686261717378e-22,0,17098.204533825305,1.42628812789917
feeder5,-0.18956180036744993,0.02026906380033877,2.3185615699810356,0.24999998658147207,2303864143636486e-22,0,17098.204533825305,1.42628812789917
feeder6,-0.05898160336841893,0.18975,3.8539813729820045,0.24999998658147207,23038641436361055e-23,0,17098.204533825305,1.42628812789917
feeder7,-0.14769247970887742,-0.09825,2.112692249322463,0.24999998658147207,23038641436363892e-23,0,17098.204533825305,1.42628812789917
feeder8,0.015105240148488379,-0.16765000000000002,3.3378945294650975,0.24999998658147207,23038641436356277e-23,0,17098.204533825305,1.42628812789917
feeder9,-0.14553824807043023,0.03736520599267103,1.4115380183657722,0.24999998655477151,22970465805208383e-23,0,17098.204533825305,1.42628812789917
feeder10,0.08755953740526391,-0.0848,1.608440232890078,0.24999998655477151,22970465805202395e-23,0,17098.204533825305,1.42628812789917
feeder11,-0.25322832479769153,0.11499999999999999,2.5532280950930333,0.24999998655477151,22970465805208576e-23,0,17098.204533825305,1.42628812789917
feeder12,-0.15750506081693824,-0.10385,2.23450483111228,0.24999998655477151,22970465805208216e-23,0,17098.204533825305,1.42628812789917
