Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,-0.34416748253487006,0.08384810343162134,3.4071235997060905,0.06332721945266383,-0.08331538385427825,0.003908842344454551,0.7585808260794688,-18.837416746075654,-46.85423527515556,2.234,4672.154987832947,4672.110085888453,1.3034595137649534e-5,0.16622440020945153,0.0003896774857747469
feeder2,0.40119591681425704,0.11566635588030293,1.9954465846460832,0.06332721945251556,-0.08331538385428183,0.003908842344454551,0.7585808260794688,-18.837416746075654,-46.85423527515556,2.234,0.0,4672.063982261042,3.195648305835376e-5,0.34064518441660807,0.0002972345542546577
feeder3,0.5540883432032071,-0.11422120716551672,1.8136511839614091,0.06332721945265288,-0.08331538385428193,0.003908842344454551,0.7585808260794688,-18.837416746075654,-46.85423527515556,2.234,0.0,4671.824283922147,0.00015217091883154804,0.8299614637665914,0.00017358420007155436
feeder4,-0.4448941013597468,-0.08491661730062028,2.226541831226431,0.06332721945252139,-0.08331538385427878,0.003908842344454551,0.7585808260794688,-18.837416746075654,-46.85423527515556,2.234,0.0,0.0,0.0,0.0,0.0
feeder5,-0.6926584785728797,0.026126992614257633,2.9375842069898646,0.06329809951275414,-0.08331546282165736,0.003908842344454551,0.7585808260794688,-18.837416746075654,-46.85423527515556,2.234,0.0,0.0,0.0,0.0,0.0
feeder6,0.9996165189373752,0.2296614648286228,3.676928240456738,0.06329809951254807,-0.08331546282165757,0.003908842344454551,0.7585808260794688,-18.837416746075654,-46.85423527515556,2.234,0.0,0.0,0.0,0.0,0.0
feeder7,0.41417718527524555,-0.10324935916287546,1.7341254608039203,0.06329809951230951,-0.08331546282165674,0.003908842344454551,0.7585808260794688,-18.837416746075654,-46.85423527515556,2.234,0.0,0.0,0.0,0.0,0.0
feeder8,-0.3804942786322112,-0.15227390887064343,3.5092879188667365,0.06329809951233024,-0.08331546282165679,0.003908842344454551,0.7585808260794688,-18.837416746075654,-46.85423527515556,2.234,0.0,0.0,0.0,0.0,0.0
feeder9,0.013074019933818806,-0.06616481283269975,1.3935374386349073,0.0633722442755773,-0.08331520191473114,0.003908842344454551,0.7585808260794688,-18.837416746075654,-46.85423527515556,2.234,0.0,0.0,0.0,0.0,0.0
feeder10,0.11032703553166216,0.06698867279117943,1.9369006802719249,0.0633722442754339,-0.08331520191473012,0.003908842344454551,0.7585808260794688,-18.837416746075654,-46.85423527515556,2.234,0.0,0.0,0.0,0.0,0.0
feeder11,-0.12089085495909761,0.10521781909520428,2.308562438777917,0.06337224427519517,-0.08331520191473392,0.003908842344454551,0.7585808260794688,-18.837416746075654,-46.85423527515556,2.234,0.0,0.0,0.0,0.0,0.0
feeder12,0.8274209739331815,-0.10609725233923793,1.3778392747663097,0.06337224427520013,-0.08331520191473278,0.003908842344454551,0.7585808260794688,-18.837416746075654,-46.85423527515556,2.234,0.0,0.0,0.0,0.0,0.0
