Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,-1.7927193934605918,-0.009056048109480852,5.0197194365167475,0.249999992830693,-43056155862277176e-24,0.47547224976507435,-15.679050111960795,-357.83512118022526,2.5173940658569336
feeder2,-1.2326993503067982,-0.09575,3.147699393362954,0.249999992830693,-43056155862277666e-24,0.47547224976507435,-15.679050111960795,-357.83512118022526,2.5173940658569336
feeder3,-1.4256814724884983,-0.12440000000000001,3.913681515544654,0.249999992830693,-4305615586227849e-23,0.47547224976507435,-15.679050111960795,-357.83512118022526,2.5173940658569336
feeder4,-0.9391058858302089,-0.07335000000000001,2.406105928886365,0.249999992830693,-4305615586227757e-23,0.47547224976507435,-15.679050111960795,-357.83512118022526,2.5173940658569336
feeder5,-1.3379441447695468,-0.1034,3.405944182745502,0.24999999321845562,-37975955178105893e-24,0.47547224976507435,-15.679050111960795,-357.83512118022526,2.5173940658569336
feeder6,-1.6704601055700916,0.046298213923333484,5.661460143546047,0.24999999321845562,-37975955178105946e-24,0.47547224976507435,-15.679050111960795,-357.83512118022526,2.5173940658569336
feeder7,-1.2105237748189805,-0.09465000000000001,3.103523812794936,0.24999999321845562,-3797595517810549e-23,0.47547224976507435,-15.679050111960795,-357.83512118022526,2.5173940658569336
feeder8,-1.8873336870921729,-0.15080000000000002,4.903333725068128,0.24999999321845562,-37975955178106204e-24,0.47547224976507435,-15.679050111960795,-357.83512118022526,2.5173940658569336
feeder9,-0.8856030561237219,-0.0381976803289371,2.075603095966823,0.24999999303114953,-3984310115424387e-23,0.47547224976507435,-15.679050111960795,-357.83512118022526,2.5173940658569336
feeder10,-0.9121384324228957,0.07265,2.365138472265997,0.24999999303114953,-3984310115424345e-23,0.47547224976507435,-15.679050111960795,-357.83512118022526,2.5173940658569336
feeder11,-1.2204061685395584,-0.1267,3.7544062083826595,0.24999999303114953,-3984310115424305e-23,0.47547224976507435,-15.679050111960795,-357.83512118022526,2.5173940658569336
feeder12,-1.166738052539635,-0.10595000000000002,3.2857380923827364,0.24999999303114953,-3984310115424421e-23,0.47547224976507435,-15.679050111960795,-357.83512118022526,2.5173940658569336
