Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,1.2188427940159674,0.09060359847091207,2.0901573240100717,0.2499999812851596,-11802603896651176e-23,0,10.427707498802025,54.15456094377851,1.5543808937072754
feeder2,0.9303317984632997,0.11205000000000001,1.3106683195627393,0.2499999812851596,-11802603896649018e-23,0,10.427707498802025,54.15456094377851,1.5543808937072754
feeder3,0.8683850454754343,-0.12490000000000001,1.629615072550605,0.2499999812851596,-11802603896657422e-23,0,10.427707498802025,54.15456094377851,1.5543808937072754
feeder4,0.6731233755540809,-0.08375,1.0018767424719581,0.2499999812851596,-11802603896656209e-23,0,10.427707498802025,54.15456094377851,1.5543808937072754
feeder5,0.7088015253160881,0.0668623638872663,1.4181985937684942,0.24999998121431943,-11908458256089189e-23,0,10.427707498802025,54.15456094377851,1.5543808937072754
feeder6,1.471628742307339,0.19145,2.3573713767772437,0.24999998121431943,-11908458256094097e-23,0,10.427707498802025,54.15456094377851,1.5543808937072754
feeder7,0.676726038206413,-0.09845000000000001,1.2922740808781696,0.24999998121431943,-11908458256095452e-23,0,10.427707498802025,54.15456094377851,1.5543808937072754
feeder8,1.2913044643974874,-0.16665000000000002,2.0416956546870955,0.24999998121431943,-11908458256095423e-23,0,10.427707498802025,54.15456094377851,1.5543808937072754
feeder9,0.4066576398979169,-0.0635,0.863342473638328,0.24999998113210933,-11353624487130275e-23,0,10.427707498802025,54.15456094377851,1.5543808937072754
feeder10,0.6792259289527746,0.045398117947517455,0.9837741845834703,0.24999998113210933,-1135362448713402e-22,0,10.427707498802025,54.15456094377851,1.5543808937072754
feeder11,0.7983630468032747,0.118,1.56163706673297,0.24999998113210933,-1135362448713085e-22,0,10.427707498802025,54.15456094377851,1.5543808937072754
feeder12,0.7033045265790272,-0.1035,1.3666955869572175,0.24999998113210933,-11353624487129223e-23,0,10.427707498802025,54.15456094377851,1.5543808937072754
