Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,1.3916193100168825,0.10626304784704273,1.9763805979783644,0.24999997849019445,9200475294815325e-23,0,13.024455317934478,41.05959538978844,1.4919860363006592
feeder2,0.9346771307807971,0.1087,1.23932277721445,0.24999997849019445,9200475294826474e-23,0,13.024455317934478,41.05959538978844,1.4919860363006592
feeder3,1.198092076960068,-0.13695,1.540907831035179,0.24999997849019445,9200475294818136e-23,0,13.024455317934478,41.05959538978844,1.4919860363006592
feeder4,0.7816598003766027,-0.08645000000000001,0.9473401076186445,0.24999997849019445,9200475294814549e-23,0,13.024455317934478,41.05959538978844,1.4919860363006592
feeder5,0.9360003115448271,0.05284207516902717,1.3409995943086734,0.2499999783130287,9414649956375418e-23,0,13.024455317934478,41.05959538978844,1.4919860363006592
feeder6,2.046950803203258,0.2138,2.2290491026502424,0.2499999783130287,9414649956385906e-23,0,13.024455317934478,41.05959538978844,1.4919860363006592
feeder7,0.9370700865911518,-0.10794999999999999,1.2219298192623484,0.2499999783130287,9414649956377702e-23,0,13.024455317934478,41.05959538978844,1.4919860363006592
feeder8,1.4544428829770777,-0.16925,1.9305570228764226,0.2499999783130287,941464995638647e-22,0,13.024455317934478,41.05959538978844,1.4919860363006592
feeder9,0.47144455008986913,0.055991930148239916,0.8165553554016043,0.24999997829190723,9450852662593995e-23,0,13.024455317934478,41.05959538978844,1.4919860363006592
feeder10,0.7705392692878652,-0.08505000000000001,0.9304606362036082,0.24999997829190723,945085266259515e-22,0,13.024455317934478,41.05959538978844,1.4919860363006592
feeder11,1.1929924362959756,0.1335,1.4770074691954977,0.24999997829190723,9450852662588081e-23,0,13.024455317934478,41.05959538978844,1.4919860363006592
feeder12,0.9073694774270337,-0.11000000000000001,1.2926304280644398,0.24999997829190723,9450852662584803e-23,0,13.024455317934478,41.05959538978844,1.4919860363006592
