Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,3.859000058632388,0.11606076830359946,0,0.249999985232003,-5863238793433638e-23,0,14485.255977706958,2.2233128547668457
feeder2,2.177000058632388,0.10885,0,0.249999985232003,-58632387934639156e-24,0,14485.255977706958,2.2233128547668457
feeder3,3.096000058632388,-0.15480000000000002,0,0.249999985232003,-5863238793464028e-23,0,14485.255977706958,2.2233128547668457
feeder4,1.8450000586323878,-0.09225,0,0.249999985232003,-586323879345932e-22,0,14485.255977706958,2.2233128547668457
feeder5,2.9350000560583394,0.07696457758751085,0,0.24999998476488033,-5605833952130701e-23,0,14485.255977706958,2.2233128547668457
feeder6,4.031000056058339,0.20155,0,0.24999998476488033,-5605833952054936e-23,0,14485.255977706958,2.2233128547668457
feeder7,2.5330000560583392,-0.12665,0,0.24999998476488033,-5605833952130529e-23,0,14485.255977706958,2.2233128547668457
feeder8,3.687000056058339,-0.18435,0,0.24999998476488033,-56058339520334117e-24,0,14485.255977706958,2.2233128547668457
feeder9,1.8680000578712448,0.0564308717163486,0,0.24999998556553754,-5787124458837165e-23,0,14485.255977706958,2.2233128547668457
feeder10,1.8410000578712447,-0.09205,0,0.24999998556553754,-5787124458840845e-23,0,14485.255977706958,2.2233128547668457
feeder11,2.8260000578712448,0.1413,0,0.24999998556553754,-5787124458826347e-23,0,14485.255977706958,2.2233128547668457
feeder12,2.567000057871245,-0.12835000000000002,0,0.24999998556553754,-5787124458825391e-23,0,14485.255977706958,2.2233128547668457
