Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,2.8273387452797354,0.07562188983951662,0.12866148789597354,0.2499999769979896,-23317570882631086e-23,0,23.78587609806579,68.99886224780585,2.1343958377838135
feeder2,1.6973208580167125,0.0889,0.08067937515899637,0.2499999769979896,-23317570882622624e-23,0,23.78587609806579,68.99886224780585,2.1343958377838135
feeder3,2.1366878018453113,-0.11185,0.10031243133039797,0.2499999769979896,-23317570882629046e-23,0,23.78587609806579,68.99886224780585,2.1343958377838135
feeder4,1.2203288031407364,-0.0641,0.06167143003497239,0.2499999769979896,-23317570882627502e-23,0,23.78587609806579,68.99886224780585,2.1343958377838135
feeder5,1.7447018435159491,0.033871584356909124,0.08729846200012759,0.24999997080122804,-3055160765864955e-22,0,23.78587609806579,68.99886224780585,2.1343958377838135
feeder6,3.378890175930018,0.17620000000000002,0.14511012958605882,0.24999997080122804,-3055160765865277e-22,0,23.78587609806579,68.99886224780585,2.1343958377838135
feeder7,1.656453204374424,-0.0868,0.0795471011416526,0.24999997080122804,-30551607658653205e-23,0,23.78587609806579,68.99886224780585,2.1343958377838135
feeder8,2.675321880832746,-0.14005,0.12567842468333035,0.24999997080122804,-30551607658647747e-23,0,23.78587609806579,68.99886224780585,2.1343958377838135
feeder9,1.071402169388194,0.033152075444017035,0.053598112735864234,0.2499999728318734,-2821240583708741e-22,0,23.78587609806579,68.99886224780585,2.1343958377838135
feeder10,1.235925469889537,-0.06485,0.061074812234521283,0.2499999728318734,-2821240583708736e-22,0,23.78587609806579,68.99886224780585,2.1343958377838135
feeder11,2.266050502262161,0.11815,0.09694977986189704,0.2499999728318734,-28212405837089507e-23,0,23.78587609806579,68.99886224780585,2.1343958377838135
feeder12,1.8701528876068885,-0.09775,0.08484739451717,0.2499999728318734,-2821240583708899e-22,0,23.78587609806579,68.99886224780585,2.1343958377838135
