Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,1.9183059837862342,0.10718093607029706,1.4246940108345232,0.2499999899822349,5379242562381947e-24,0,19010.649333320136,1.5978078842163086
feeder2,1.1396216422173453,0.10165,0.893378352403412,0.2499999899822349,53792425623618835e-25,0,19010.649333320136,1.5978078842163086
feeder3,1.573221007414653,-0.1342,1.1107789872061045,0.2499999899822349,53792425623920136e-25,0,19010.649333320136,1.5978078842163086
feeder4,0.920100301279958,-0.08015,0.6828996933407994,0.2499999899822349,5379242562421898e-24,0,19010.649333320136,1.5978078842163086
feeder5,1.2733268027734446,0.040368752951033454,0.9666731921643823,0.24999998986764177,50621732840286205e-25,0,19010.649333320136,1.5978078842163086
feeder6,2.592167415593251,0.20995,1.6068325793445755,0.24999998986764177,5062173284026298e-24,0,19010.649333320136,1.5978078842163086
feeder7,1.1521595321014853,-0.10165,0.8808404628363413,0.24999998986764177,5062173284059103e-24,0,19010.649333320136,1.5978078842163086
feeder8,1.7593384487870185,-0.15755,1.391661546150808,0.24999998986764177,50621732840404475e-25,0,19010.649333320136,1.5978078842163086
feeder9,0.6592439660865635,0.04883175305582069,0.5887560294959489,0.2499999899038598,4417487584164941e-24,0,19010.649333320136,1.5978078842163086
feeder10,0.8701156087639035,-0.07705000000000001,0.6708843868186088,0.2499999899038598,4417487584150544e-24,0,19010.649333320136,1.5978078842163086
feeder11,1.5860422620230108,0.13255,1.0649577335595015,0.2499999899038598,4417487584164448e-24,0,19010.649333320136,1.5978078842163086
feeder12,1.2479825212556128,-0.10900000000000001,0.9320174743268999,0.2499999899038598,4417487584169869e-24,0,19010.649333320136,1.5978078842163086
