Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,3.095000387856319,0.08609996265380855,0,0.2499999376553104,-38785631874430084e-23,0,27.514112388952327,86.48602660927348,1.9135639667510986
feeder2,1.9520003878563188,0.0976,0,0.2499999376553104,-38785631874402306e-23,0,27.514112388952327,86.48602660927348,1.9135639667510986
feeder3,2.4750003878563187,-0.12375000000000001,0,0.2499999376553104,-38785631874348197e-23,0,27.514112388952327,86.48602660927348,1.9135639667510986
feeder4,1.4720003878563188,-0.0736,0,0.2499999376553104,-3878563187434551e-22,0,27.514112388952327,86.48602660927348,1.9135639667510986
feeder5,2.3210004371412163,0.0702914015161547,0,0.2499999348690661,-43714121624401894e-23,0,27.514112388952327,86.48602660927348,1.9135639667510986
feeder6,3.385000437141216,0.16925,0,0.2499999348690661,-4371412162436394e-22,0,27.514112388952327,86.48602660927348,1.9135639667510986
feeder7,2.072000437141216,-0.10360000000000001,0,0.2499999348690661,-4371412162441295e-22,0,27.514112388952327,86.48602660927348,1.9135639667510986
feeder8,3.1560004371412163,-0.15780000000000002,0,0.2499999348690661,-43714121624307863e-23,0,27.514112388952327,86.48602660927348,1.9135639667510986
feeder9,1.501000402180436,0.05150370736879489,0,0.24999994072925266,-4021804360069425e-22,0,27.514112388952327,86.48602660927348,1.9135639667510986
feeder10,1.502000402180436,-0.0751,0,0.24999994072925266,-4021804360071052e-22,0,27.514112388952327,86.48602660927348,1.9135639667510986
feeder11,2.382000402180436,0.11910000000000001,0,0.24999994072925266,-4021804360070585e-22,0,27.514112388952327,86.48602660927348,1.9135639667510986
feeder12,2.194000402180436,-0.1097,0,0.24999994072925266,-4021804360074043e-22,0,27.514112388952327,86.48602660927348,1.9135639667510986
