"Eastern Date Hour","Eastern Date Hour Time Zone","Zone Name","Zone PTID","DAM 10 Min Sync","DAM 10 Min Non Sync","DAM 30 Min Non Sync","DAM NYCA Regulation Capacity","DAM AS Price Version"
"2019/01/01 00:00:00","EST","CAPITL","61757","3","3","3","26.77","1"
"2019/01/01 00:00:00","EST","CENTRL","61754","3","3","3","26.77","1"
"2019/01/01 00:00:00","EST","DUNWOD","61760","3","3","3","26.77","1"
"2019/01/01 00:00:00","EST","GENESE","61753","3","3","3","26.77","1"
"2019/01/01 00:00:00","EST","HUD VL","61758","3","3","3","26.77","1"
"2019/01/01 00:00:00","EST","LONGIL","61762","3","3","3","26.77","1"
"2019/01/01 00:00:00","EST","MHK VL","61756","3","3","3","26.77","1"
"2019/01/01 00:00:00","EST","MILLWD","61759","3","3","3","26.77","1"
"2019/01/01 00:00:00","EST","N.Y.C.","61761","3","3","3","26.77","1"
"2019/01/01 00:00:00","EST","NORTH","61755","3","3","3","26.77","1"
"2019/01/01 00:00:00","EST","WEST","61752","3","3","3","26.77","1"
"2019/01/01 01:00:00","EST","CAPITL","61757","3","3","3","21.1","1"
"2019/01/01 01:00:00","EST","CENTRL","61754","3","3","3","21.1","1"
"2019/01/01 01:00:00","EST","DUNWOD","61760","3","3","3","21.1","1"
"2019/01/01 01:00:00","EST","GENESE","61753","3","3","3","21.1","1"
"2019/01/01 01:00:00","EST","HUD VL","61758","3","3","3","21.1","1"
"2019/01/01 01:00:00","EST","LONGIL","61762","3","3","3","21.1","1"
"2019/01/01 01:00:00","EST","MHK VL","61756","3","3","3","21.1","1"
"2019/01/01 01:00:00","EST","MILLWD","61759","3","3","3","21.1","1"
"2019/01/01 01:00:00","EST","N.Y.C.","61761","3","3","3","21.1","1"
"2019/01/01 01:00:00","EST","NORTH","61755","3","3","3","21.1","1"
"2019/01/01 01:00:00","EST","WEST","61752","3","3","3","21.1","1"
"2019/01/01 02:00:00","EST","CAPITL","61757","3","3","3","21.1","1"
"2019/01/01 02:00:00","EST","CENTRL","61754","3","3","3","21.1","1"
"2019/01/01 02:00:00","EST","DUNWOD","61760","3","3","3","21.1","1"
"2019/01/01 02:00:00","EST","GENESE","61753","3","3","3","21.1","1"
"2019/01/01 02:00:00","EST","HUD VL","61758","3","3","3","21.1","1"
"2019/01/01 02:00:00","EST","LONGIL","61762","3","3","3","21.1","1"
"2019/01/01 02:00:00","EST","MHK VL","61756","3","3","3","21.1","1"
"2019/01/01 02:00:00","EST","MILLWD","61759","3","3","3","21.1","1"
"2019/01/01 02:00:00","EST","N.Y.C.","61761","3","3","3","21.1","1"
"2019/01/01 02:00:00","EST","NORTH","61755","3","3","3","21.1","1"
"2019/01/01 02:00:00","EST","WEST","61752","3","3","3","21.1","1"
"2019/01/01 03:00:00","EST","CAPITL","61757","3","3","3","3","1"
"2019/01/01 03:00:00","EST","CENTRL","61754","3","3","3","3","1"
"2019/01/01 03:00:00","EST","DUNWOD","61760","3","3","3","3","1"
"2019/01/01 03:00:00","EST","GENESE","61753","3","3","3","3","1"
"2019/01/01 03:00:00","EST","HUD VL","61758","3","3","3","3","1"
"2019/01/01 03:00:00","EST","LONGIL","61762","3","3","3","3","1"
"2019/01/01 03:00:00","EST","MHK VL","61756","3","3","3","3","1"
"2019/01/01 03:00:00","EST","MILLWD","61759","3","3","3","3","1"
"2019/01/01 03:00:00","EST","N.Y.C.","61761","3","3","3","3","1"
"2019/01/01 03:00:00","EST","NORTH","61755","3","3","3","3","1"
"2019/01/01 03:00:00","EST","WEST","61752","3","3","3","3","1"
"2019/01/01 04:00:00","EST","CAPITL","61757","3","3","3","21.1","1"
"2019/01/01 04:00:00","EST","CENTRL","61754","3","3","3","21.1","1"
"2019/01/01 04:00:00","EST","DUNWOD","61760","3","3","3","21.1","1"
"2019/01/01 04:00:00","EST","GENESE","61753","3","3","3","21.1","1"
"2019/01/01 04:00:00","EST","HUD VL","61758","3","3","3","21.1","1"
"2019/01/01 04:00:00","EST","LONGIL","61762","3","3","3","21.1","1"
"2019/01/01 04:00:00","EST","MHK VL","61756","3","3","3","21.1","1"
"2019/01/01 04:00:00","EST","MILLWD","61759","3","3","3","21.1","1"
"2019/01/01 04:00:00","EST","N.Y.C.","61761","3","3","3","21.1","1"
"2019/01/01 04:00:00","EST","NORTH","61755","3","3","3","21.1","1"
"2019/01/01 04:00:00","EST","WEST","61752","3","3","3","21.1","1"
"2019/01/01 05:00:00","EST","CAPITL","61757","3","3","3","35.22","1"
"2019/01/01 05:00:00","EST","CENTRL","61754","3","3","3","35.22","1"
"2019/01/01 05:00:00","EST","DUNWOD","61760","3","3","3","35.22","1"
"2019/01/01 05:00:00","EST","GENESE","61753","3","3","3","35.22","1"
"2019/01/01 05:00:00","EST","HUD VL","61758","3","3","3","35.22","1"
"2019/01/01 05:00:00","EST","LONGIL","61762","3","3","3","35.22","1"
"2019/01/01 05:00:00","EST","MHK VL","61756","3","3","3","35.22","1"
"2019/01/01 05:00:00","EST","MILLWD","61759","3","3","3","35.22","1"
"2019/01/01 05:00:00","EST","N.Y.C.","61761","3","3","3","35.22","1"
"2019/01/01 05:00:00","EST","NORTH","61755","3","3","3","35.22","1"
"2019/01/01 05:00:00","EST","WEST","61752","3","3","3","35.22","1"
"2019/01/01 06:00:00","EST","CAPITL","61757","3","3","3","32.95","1"
"2019/01/01 06:00:00","EST","CENTRL","61754","3","3","3","32.95","1"
"2019/01/01 06:00:00","EST","DUNWOD","61760","3","3","3","32.95","1"
"2019/01/01 06:00:00","EST","GENESE","61753","3","3","3","32.95","1"
"2019/01/01 06:00:00","EST","HUD VL","61758","3","3","3","32.95","1"
"2019/01/01 06:00:00","EST","LONGIL","61762","3","3","3","32.95","1"
"2019/01/01 06:00:00","EST","MHK VL","61756","3","3","3","32.95","1"
"2019/01/01 06:00:00","EST","MILLWD","61759","3","3","3","32.95","1"
"2019/01/01 06:00:00","EST","N.Y.C.","61761","3","3","3","32.95","1"
"2019/01/01 06:00:00","EST","NORTH","61755","3","3","3","32.95","1"
"2019/01/01 06:00:00","EST","WEST","61752","3","3","3","32.95","1"
"2019/01/01 07:00:00","EST","CAPITL","61757","5","5","5","13.2","1"
"2019/01/01 07:00:00","EST","CENTRL","61754","5","5","5","13.2","1"
"2019/01/01 07:00:00","EST","DUNWOD","61760","5","5","5","13.2","1"
"2019/01/01 07:00:00","EST","GENESE","61753","5","5","5","13.2","1"
"2019/01/01 07:00:00","EST","HUD VL","61758","5","5","5","13.2","1"
"2019/01/01 07:00:00","EST","LONGIL","61762","5","5","5","13.2","1"
"2019/01/01 07:00:00","EST","MHK VL","61756","5","5","5","13.2","1"
"2019/01/01 07:00:00","EST","MILLWD","61759","5","5","5","13.2","1"
"2019/01/01 07:00:00","EST","N.Y.C.","61761","5","5","5","13.2","1"
"2019/01/01 07:00:00","EST","NORTH","61755","5","5","5","13.2","1"
"2019/01/01 07:00:00","EST","WEST","61752","5","5","5","13.2","1"
"2019/01/01 08:00:00","EST","CAPITL","61757","5","5","5","12.43","1"
"2019/01/01 08:00:00","EST","CENTRL","61754","5","5","5","12.43","1"
"2019/01/01 08:00:00","EST","DUNWOD","61760","5","5","5","12.43","1"
"2019/01/01 08:00:00","EST","GENESE","61753","5","5","5","12.43","1"
"2019/01/01 08:00:00","EST","HUD VL","61758","5","5","5","12.43","1"
"2019/01/01 08:00:00","EST","LONGIL","61762","5","5","5","12.43","1"
"2019/01/01 08:00:00","EST","MHK VL","61756","5","5","5","12.43","1"
"2019/01/01 08:00:00","EST","MILLWD","61759","5","5","5","12.43","1"
"2019/01/01 08:00:00","EST","N.Y.C.","61761","5","5","5","12.43","1"
"2019/01/01 08:00:00","EST","NORTH","61755","5","5","5","12.43","1"
"2019/01/01 08:00:00","EST","WEST","61752","5","5","5","12.43","1"
"2019/01/01 09:00:00","EST","CAPITL","61757","4","4","4","12","1"
"2019/01/01 09:00:00","EST","CENTRL","61754","4","4","4","12","1"
"2019/01/01 09:00:00","EST","DUNWOD","61760","4","4","4","12","1"
"2019/01/01 09:00:00","EST","GENESE","61753","4","4","4","12","1"
"2019/01/01 09:00:00","EST","HUD VL","61758","4","4","4","12","1"
"2019/01/01 09:00:00","EST","LONGIL","61762","4","4","4","12","1"
"2019/01/01 09:00:00","EST","MHK VL","61756","4","4","4","12","1"
"2019/01/01 09:00:00","EST","MILLWD","61759","4","4","4","12","1"
"2019/01/01 09:00:00","EST","N.Y.C.","61761","4","4","4","12","1"
"2019/01/01 09:00:00","EST","NORTH","61755","4","4","4","12","1"
"2019/01/01 09:00:00","EST","WEST","61752","4","4","4","12","1"
"2019/01/01 10:00:00","EST","CAPITL","61757","4","4","4","5","1"
"2019/01/01 10:00:00","EST","CENTRL","61754","4","4","4","5","1"
"2019/01/01 10:00:00","EST","DUNWOD","61760","4","4","4","5","1"
"2019/01/01 10:00:00","EST","GENESE","61753","4","4","4","5","1"
"2019/01/01 10:00:00","EST","HUD VL","61758","4","4","4","5","1"
"2019/01/01 10:00:00","EST","LONGIL","61762","4","4","4","5","1"
"2019/01/01 10:00:00","EST","MHK VL","61756","4","4","4","5","1"
"2019/01/01 10:00:00","EST","MILLWD","61759","4","4","4","5","1"
"2019/01/01 10:00:00","EST","N.Y.C.","61761","4","4","4","5","1"
"2019/01/01 10:00:00","EST","NORTH","61755","4","4","4","5","1"
"2019/01/01 10:00:00","EST","WEST","61752","4","4","4","5","1"
"2019/01/01 11:00:00","EST","CAPITL","61757","3","3","3","5","1"
"2019/01/01 11:00:00","EST","CENTRL","61754","3","3","3","5","1"
"2019/01/01 11:00:00","EST","DUNWOD","61760","3","3","3","5","1"
"2019/01/01 11:00:00","EST","GENESE","61753","3","3","3","5","1"
"2019/01/01 11:00:00","EST","HUD VL","61758","3","3","3","5","1"
"2019/01/01 11:00:00","EST","LONGIL","61762","3","3","3","5","1"
"2019/01/01 11:00:00","EST","MHK VL","61756","3","3","3","5","1"
"2019/01/01 11:00:00","EST","MILLWD","61759","3","3","3","5","1"
"2019/01/01 11:00:00","EST","N.Y.C.","61761","3","3","3","5","1"
"2019/01/01 11:00:00","EST","NORTH","61755","3","3","3","5","1"
"2019/01/01 11:00:00","EST","WEST","61752","3","3","3","5","1"
"2019/01/01 12:00:00","EST","CAPITL","61757","3","3","3","5","1"
"2019/01/01 12:00:00","EST","CENTRL","61754","3","3","3","5","1"
"2019/01/01 12:00:00","EST","DUNWOD","61760","3","3","3","5","1"
"2019/01/01 12:00:00","EST","GENESE","61753","3","3","3","5","1"
"2019/01/01 12:00:00","EST","HUD VL","61758","3","3","3","5","1"
"2019/01/01 12:00:00","EST","LONGIL","61762","3","3","3","5","1"
"2019/01/01 12:00:00","EST","MHK VL","61756","3","3","3","5","1"
"2019/01/01 12:00:00","EST","MILLWD","61759","3","3","3","5","1"
"2019/01/01 12:00:00","EST","N.Y.C.","61761","3","3","3","5","1"
"2019/01/01 12:00:00","EST","NORTH","61755","3","3","3","5","1"
"2019/01/01 12:00:00","EST","WEST","61752","3","3","3","5","1"
"2019/01/01 13:00:00","EST","CAPITL","61757","3","3","3","5","1"
"2019/01/01 13:00:00","EST","CENTRL","61754","3","3","3","5","1"
"2019/01/01 13:00:00","EST","DUNWOD","61760","3","3","3","5","1"
"2019/01/01 13:00:00","EST","GENESE","61753","3","3","3","5","1"
"2019/01/01 13:00:00","EST","HUD VL","61758","3","3","3","5","1"
"2019/01/01 13:00:00","EST","LONGIL","61762","3","3","3","5","1"
"2019/01/01 13:00:00","EST","MHK VL","61756","3","3","3","5","1"
"2019/01/01 13:00:00","EST","MILLWD","61759","3","3","3","5","1"
"2019/01/01 13:00:00","EST","N.Y.C.","61761","3","3","3","5","1"
"2019/01/01 13:00:00","EST","NORTH","61755","3","3","3","5","1"
"2019/01/01 13:00:00","EST","WEST","61752","3","3","3","5","1"
"2019/01/01 14:00:00","EST","CAPITL","61757","3","3","3","5","1"
"2019/01/01 14:00:00","EST","CENTRL","61754","3","3","3","5","1"
"2019/01/01 14:00:00","EST","DUNWOD","61760","3","3","3","5","1"
"2019/01/01 14:00:00","EST","GENESE","61753","3","3","3","5","1"
"2019/01/01 14:00:00","EST","HUD VL","61758","3","3","3","5","1"
"2019/01/01 14:00:00","EST","LONGIL","61762","3","3","3","5","1"
"2019/01/01 14:00:00","EST","MHK VL","61756","3","3","3","5","1"
"2019/01/01 14:00:00","EST","MILLWD","61759","3","3","3","5","1"
"2019/01/01 14:00:00","EST","N.Y.C.","61761","3","3","3","5","1"
"2019/01/01 14:00:00","EST","NORTH","61755","3","3","3","5","1"
"2019/01/01 14:00:00","EST","WEST","61752","3","3","3","5","1"
"2019/01/01 15:00:00","EST","CAPITL","61757","3","3","3","5","1"
"2019/01/01 15:00:00","EST","CENTRL","61754","3","3","3","5","1"
"2019/01/01 15:00:00","EST","DUNWOD","61760","3","3","3","5","1"
"2019/01/01 15:00:00","EST","GENESE","61753","3","3","3","5","1"
"2019/01/01 15:00:00","EST","HUD VL","61758","3","3","3","5","1"
"2019/01/01 15:00:00","EST","LONGIL","61762","3","3","3","5","1"
"2019/01/01 15:00:00","EST","MHK VL","61756","3","3","3","5","1"
"2019/01/01 15:00:00","EST","MILLWD","61759","3","3","3","5","1"
"2019/01/01 15:00:00","EST","N.Y.C.","61761","3","3","3","5","1"
"2019/01/01 15:00:00","EST","NORTH","61755","3","3","3","5","1"
"2019/01/01 15:00:00","EST","WEST","61752","3","3","3","5","1"
"2019/01/01 16:00:00","EST","CAPITL","61757","4","4","4","12","1"
"2019/01/01 16:00:00","EST","CENTRL","61754","4","4","4","12","1"
"2019/01/01 16:00:00","EST","DUNWOD","61760","4","4","4","12","1"
"2019/01/01 16:00:00","EST","GENESE","61753","4","4","4","12","1"
"2019/01/01 16:00:00","EST","HUD VL","61758","4","4","4","12","1"
"2019/01/01 16:00:00","EST","LONGIL","61762","4","4","4","12","1"
"2019/01/01 16:00:00","EST","MHK VL","61756","4","4","4","12","1"
"2019/01/01 16:00:00","EST","MILLWD","61759","4","4","4","12","1"
"2019/01/01 16:00:00","EST","N.Y.C.","61761","4","4","4","12","1"
"2019/01/01 16:00:00","EST","NORTH","61755","4","4","4","12","1"
"2019/01/01 16:00:00","EST","WEST","61752","4","4","4","12","1"
"2019/01/01 17:00:00","EST","CAPITL","61757","7.31","4","3.98","14.31","1"
"2019/01/01 17:00:00","EST","CENTRL","61754","5","3.98","3.98","14.31","1"
"2019/01/01 17:00:00","EST","DUNWOD","61760","7.31","4","3.98","14.31","1"
"2019/01/01 17:00:00","EST","GENESE","61753","5","3.98","3.98","14.31","1"
"2019/01/01 17:00:00","EST","HUD VL","61758","7.31","4","3.98","14.31","1"
"2019/01/01 17:00:00","EST","LONGIL","61762","7.31","4","3.98","14.31","1"
"2019/01/01 17:00:00","EST","MHK VL","61756","5","3.98","3.98","14.31","1"
"2019/01/01 17:00:00","EST","MILLWD","61759","7.31","4","3.98","14.31","1"
"2019/01/01 17:00:00","EST","N.Y.C.","61761","7.31","4","3.98","14.31","1"
"2019/01/01 17:00:00","EST","NORTH","61755","5","3.98","3.98","14.31","1"
"2019/01/01 17:00:00","EST","WEST","61752","5","3.98","3.98","14.31","1"
"2019/01/01 18:00:00","EST","CAPITL","61757","5","4","4","12","1"
"2019/01/01 18:00:00","EST","CENTRL","61754","5","4","4","12","1"
"2019/01/01 18:00:00","EST","DUNWOD","61760","5","4","4","12","1"
"2019/01/01 18:00:00","EST","GENESE","61753","5","4","4","12","1"
"2019/01/01 18:00:00","EST","HUD VL","61758","5","4","4","12","1"
"2019/01/01 18:00:00","EST","LONGIL","61762","5","4","4","12","1"
"2019/01/01 18:00:00","EST","MHK VL","61756","5","4","4","12","1"
"2019/01/01 18:00:00","EST","MILLWD","61759","5","4","4","12","1"
"2019/01/01 18:00:00","EST","N.Y.C.","61761","5","4","4","12","1"
"2019/01/01 18:00:00","EST","NORTH","61755","5","4","4","12","1"
"2019/01/01 18:00:00","EST","WEST","61752","5","4","4","12","1"
"2019/01/01 19:00:00","EST","CAPITL","61757","5","4","4","12","1"
"2019/01/01 19:00:00","EST","CENTRL","61754","5","4","4","12","1"
"2019/01/01 19:00:00","EST","DUNWOD","61760","5","4","4","12","1"
"2019/01/01 19:00:00","EST","GENESE","61753","5","4","4","12","1"
"2019/01/01 19:00:00","EST","HUD VL","61758","5","4","4","12","1"
"2019/01/01 19:00:00","EST","LONGIL","61762","5","4","4","12","1"
"2019/01/01 19:00:00","EST","MHK VL","61756","5","4","4","12","1"
"2019/01/01 19:00:00","EST","MILLWD","61759","5","4","4","12","1"
"2019/01/01 19:00:00","EST","N.Y.C.","61761","5","4","4","12","1"
"2019/01/01 19:00:00","EST","NORTH","61755","5","4","4","12","1"
"2019/01/01 19:00:00","EST","WEST","61752","5","4","4","12","1"
"2019/01/01 20:00:00","EST","CAPITL","61757","4.52","4","4","12","1"
"2019/01/01 20:00:00","EST","CENTRL","61754","4.52","4","4","12","1"
"2019/01/01 20:00:00","EST","DUNWOD","61760","4.52","4","4","12","1"
"2019/01/01 20:00:00","EST","GENESE","61753","4.52","4","4","12","1"
"2019/01/01 20:00:00","EST","HUD VL","61758","4.52","4","4","12","1"
"2019/01/01 20:00:00","EST","LONGIL","61762","4.52","4","4","12","1"
"2019/01/01 20:00:00","EST","MHK VL","61756","4.52","4","4","12","1"
"2019/01/01 20:00:00","EST","MILLWD","61759","4.52","4","4","12","1"
"2019/01/01 20:00:00","EST","N.Y.C.","61761","4.52","4","4","12","1"
"2019/01/01 20:00:00","EST","NORTH","61755","4.52","4","4","12","1"
"2019/01/01 20:00:00","EST","WEST","61752","4.52","4","4","12","1"
"2019/01/01 21:00:00","EST","CAPITL","61757","3","3","3","12","1"
"2019/01/01 21:00:00","EST","CENTRL","61754","3","3","3","12","1"
"2019/01/01 21:00:00","EST","DUNWOD","61760","3","3","3","12","1"
"2019/01/01 21:00:00","EST","GENESE","61753","3","3","3","12","1"
"2019/01/01 21:00:00","EST","HUD VL","61758","3","3","3","12","1"
"2019/01/01 21:00:00","EST","LONGIL","61762","3","3","3","12","1"
"2019/01/01 21:00:00","EST","MHK VL","61756","3","3","3","12","1"
"2019/01/01 21:00:00","EST","MILLWD","61759","3","3","3","12","1"
"2019/01/01 21:00:00","EST","N.Y.C.","61761","3","3","3","12","1"
"2019/01/01 21:00:00","EST","NORTH","61755","3","3","3","12","1"
"2019/01/01 21:00:00","EST","WEST","61752","3","3","3","12","1"
"2019/01/01 22:00:00","EST","CAPITL","61757","3","3","3","5","1"
"2019/01/01 22:00:00","EST","CENTRL","61754","3","3","3","5","1"
"2019/01/01 22:00:00","EST","DUNWOD","61760","3","3","3","5","1"
"2019/01/01 22:00:00","EST","GENESE","61753","3","3","3","5","1"
"2019/01/01 22:00:00","EST","HUD VL","61758","3","3","3","5","1"
"2019/01/01 22:00:00","EST","LONGIL","61762","3","3","3","5","1"
"2019/01/01 22:00:00","EST","MHK VL","61756","3","3","3","5","1"
"2019/01/01 22:00:00","EST","MILLWD","61759","3","3","3","5","1"
"2019/01/01 22:00:00","EST","N.Y.C.","61761","3","3","3","5","1"
"2019/01/01 22:00:00","EST","NORTH","61755","3","3","3","5","1"
"2019/01/01 22:00:00","EST","WEST","61752","3","3","3","5","1"
"2019/01/01 23:00:00","EST","CAPITL","61757","3","3","3","21.1","1"
"2019/01/01 23:00:00","EST","CENTRL","61754","3","3","3","21.1","1"
"2019/01/01 23:00:00","EST","DUNWOD","61760","3","3","3","21.1","1"
"2019/01/01 23:00:00","EST","GENESE","61753","3","3","3","21.1","1"
"2019/01/01 23:00:00","EST","HUD VL","61758","3","3","3","21.1","1"
"2019/01/01 23:00:00","EST","LONGIL","61762","3","3","3","21.1","1"
"2019/01/01 23:00:00","EST","MHK VL","61756","3","3","3","21.1","1"
"2019/01/01 23:00:00","EST","MILLWD","61759","3","3","3","21.1","1"
"2019/01/01 23:00:00","EST","N.Y.C.","61761","3","3","3","21.1","1"
"2019/01/01 23:00:00","EST","NORTH","61755","3","3","3","21.1","1"
"2019/01/01 23:00:00","EST","WEST","61752","3","3","3","21.1","1"
"2019/01/02 00:00:00","EST","CAPITL","61757","3","3","3","21.1","1"
"2019/01/02 00:00:00","EST","CENTRL","61754","3","3","3","21.1","1"
"2019/01/02 00:00:00","EST","DUNWOD","61760","3","3","3","21.1","1"
"2019/01/02 00:00:00","EST","GENESE","61753","3","3","3","21.1","1"
"2019/01/02 00:00:00","EST","HUD VL","61758","3","3","3","21.1","1"
"2019/01/02 00:00:00","EST","LONGIL","61762","3","3","3","21.1","1"
"2019/01/02 00:00:00","EST","MHK VL","61756","3","3","3","21.1","1"
"2019/01/02 00:00:00","EST","MILLWD","61759","3","3","3","21.1","1"
"2019/01/02 00:00:00","EST","N.Y.C.","61761","3","3","3","21.1","1"
"2019/01/02 00:00:00","EST","NORTH","61755","3","3","3","21.1","1"
"2019/01/02 00:00:00","EST","WEST","61752","3","3","3","21.1","1"
"2019/01/02 01:00:00","EST","CAPITL","61757","3","3","3","3","1"
"2019/01/02 01:00:00","EST","CENTRL","61754","3","3","3","3","1"
"2019/01/02 01:00:00","EST","DUNWOD","61760","3","3","3","3","1"
"2019/01/02 01:00:00","EST","GENESE","61753","3","3","3","3","1"
"2019/01/02 01:00:00","EST","HUD VL","61758","3","3","3","3","1"
"2019/01/02 01:00:00","EST","LONGIL","61762","3","3","3","3","1"
"2019/01/02 01:00:00","EST","MHK VL","61756","3","3","3","3","1"
"2019/01/02 01:00:00","EST","MILLWD","61759","3","3","3","3","1"
"2019/01/02 01:00:00","EST","N.Y.C.","61761","3","3","3","3","1"
"2019/01/02 01:00:00","EST","NORTH","61755","3","3","3","3","1"
"2019/01/02 01:00:00","EST","WEST","61752","3","3","3","3","1"
"2019/01/02 02:00:00","EST","CAPITL","61757","3","3","3","3","1"
"2019/01/02 02:00:00","EST","CENTRL","61754","3","3","3","3","1"
"2019/01/02 02:00:00","EST","DUNWOD","61760","3","3","3","3","1"
"2019/01/02 02:00:00","EST","GENESE","61753","3","3","3","3","1"
"2019/01/02 02:00:00","EST","HUD VL","61758","3","3","3","3","1"
"2019/01/02 02:00:00","EST","LONGIL","61762","3","3","3","3","1"
"2019/01/02 02:00:00","EST","MHK VL","61756","3","3","3","3","1"
"2019/01/02 02:00:00","EST","MILLWD","61759","3","3","3","3","1"
"2019/01/02 02:00:00","EST","N.Y.C.","61761","3","3","3","3","1"
"2019/01/02 02:00:00","EST","NORTH","61755","3","3","3","3","1"
"2019/01/02 02:00:00","EST","WEST","61752","3","3","3","3","1"
"2019/01/02 03:00:00","EST","CAPITL","61757","3","3","3","3","1"
"2019/01/02 03:00:00","EST","CENTRL","61754","3","3","3","3","1"
"2019/01/02 03:00:00","EST","DUNWOD","61760","3","3","3","3","1"
"2019/01/02 03:00:00","EST","GENESE","61753","3","3","3","3","1"
"2019/01/02 03:00:00","EST","HUD VL","61758","3","3","3","3","1"
"2019/01/02 03:00:00","EST","LONGIL","61762","3","3","3","3","1"
"2019/01/02 03:00:00","EST","MHK VL","61756","3","3","3","3","1"
"2019/01/02 03:00:00","EST","MILLWD","61759","3","3","3","3","1"
"2019/01/02 03:00:00","EST","N.Y.C.","61761","3","3","3","3","1"
"2019/01/02 03:00:00","EST","NORTH","61755","3","3","3","3","1"
"2019/01/02 03:00:00","EST","WEST","61752","3","3","3","3","1"
"2019/01/02 04:00:00","EST","CAPITL","61757","3","3","3","3","1"
"2019/01/02 04:00:00","EST","CENTRL","61754","3","3","3","3","1"
"2019/01/02 04:00:00","EST","DUNWOD","61760","3","3","3","3","1"
"2019/01/02 04:00:00","EST","GENESE","61753","3","3","3","3","1"
"2019/01/02 04:00:00","EST","HUD VL","61758","3","3","3","3","1"
"2019/01/02 04:00:00","EST","LONGIL","61762","3","3","3","3","1"
"2019/01/02 04:00:00","EST","MHK VL","61756","3","3","3","3","1"
"2019/01/02 04:00:00","EST","MILLWD","61759","3","3","3","3","1"
"2019/01/02 04:00:00","EST","N.Y.C.","61761","3","3","3","3","1"
"2019/01/02 04:00:00","EST","NORTH","61755","3","3","3","3","1"
"2019/01/02 04:00:00","EST","WEST","61752","3","3","3","3","1"
"2019/01/02 05:00:00","EST","CAPITL","61757","3","3","3","21.75","1"
"2019/01/02 05:00:00","EST","CENTRL","61754","3","3","3","21.75","1"
"2019/01/02 05:00:00","EST","DUNWOD","61760","3","3","3","21.75","1"
"2019/01/02 05:00:00","EST","GENESE","61753","3","3","3","21.75","1"
"2019/01/02 05:00:00","EST","HUD VL","61758","3","3","3","21.75","1"
"2019/01/02 05:00:00","EST","LONGIL","61762","3","3","3","21.75","1"
"2019/01/02 05:00:00","EST","MHK VL","61756","3","3","3","21.75","1"
"2019/01/02 05:00:00","EST","MILLWD","61759","3","3","3","21.75","1"
"2019/01/02 05:00:00","EST","N.Y.C.","61761","3","3","3","21.75","1"
"2019/01/02 05:00:00","EST","NORTH","61755","3","3","3","21.75","1"
"2019/01/02 05:00:00","EST","WEST","61752","3","3","3","21.75","1"
"2019/01/02 06:00:00","EST","CAPITL","61757","3.29","3","3","14.83","1"
"2019/01/02 06:00:00","EST","CENTRL","61754","3","3","3","14.83","1"
"2019/01/02 06:00:00","EST","DUNWOD","61760","3.29","3","3","14.83","1"
"2019/01/02 06:00:00","EST","GENESE","61753","3","3","3","14.83","1"
"2019/01/02 06:00:00","EST","HUD VL","61758","3.29","3","3","14.83","1"
"2019/01/02 06:00:00","EST","LONGIL","61762","3.29","3","3","14.83","1"
"2019/01/02 06:00:00","EST","MHK VL","61756","3","3","3","14.83","1"
"2019/01/02 06:00:00","EST","MILLWD","61759","3.29","3","3","14.83","1"
"2019/01/02 06:00:00","EST","N.Y.C.","61761","3.29","3","3","14.83","1"
"2019/01/02 06:00:00","EST","NORTH","61755","3","3","3","14.83","1"
"2019/01/02 06:00:00","EST","WEST","61752","3","3","3","14.83","1"
"2019/01/02 07:00:00","EST","CAPITL","61757","5.7","5","5","12.7","1"
"2019/01/02 07:00:00","EST","CENTRL","61754","5","5","5","12.7","1"
"2019/01/02 07:00:00","EST","DUNWOD","61760","5.7","5","5","12.7","1"
"2019/01/02 07:00:00","EST","GENESE","61753","5","5","5","12.7","1"
"2019/01/02 07:00:00","EST","HUD VL","61758","5.7","5","5","12.7","1"
"2019/01/02 07:00:00","EST","LONGIL","61762","5.7","5","5","12.7","1"
"2019/01/02 07:00:00","EST","MHK VL","61756","5","5","5","12.7","1"
"2019/01/02 07:00:00","EST","MILLWD","61759","5.7","5","5","12.7","1"
"2019/01/02 07:00:00","EST","N.Y.C.","61761","5.7","5","5","12.7","1"
"2019/01/02 07:00:00","EST","NORTH","61755","5","5","5","12.7","1"
"2019/01/02 07:00:00","EST","WEST","61752","5","5","5","12.7","1"
"2019/01/02 08:00:00","EST","CAPITL","61757","5.78","5","5","12.78","1"
"2019/01/02 08:00:00","EST","CENTRL","61754","5.52","5","5","12.78","1"
"2019/01/02 08:00:00","EST","DUNWOD","61760","5.78","5","5","12.78","1"
"2019/01/02 08:00:00","EST","GENESE","61753","5.52","5","5","12.78","1"
"2019/01/02 08:00:00","EST","HUD VL","61758","5.78","5","5","12.78","1"
"2019/01/02 08:00:00","EST","LONGIL","61762","5.78","5","5","12.78","1"
"2019/01/02 08:00:00","EST","MHK VL","61756","5.52","5","5","12.78","1"
"2019/01/02 08:00:00","EST","MILLWD","61759","5.78","5","5","12.78","1"
"2019/01/02 08:00:00","EST","N.Y.C.","61761","5.78","5","5","12.78","1"
"2019/01/02 08:00:00","EST","NORTH","61755","5.52","5","5","12.78","1"
"2019/01/02 08:00:00","EST","WEST","61752","5.52","5","5","12.78","1"
"2019/01/02 09:00:00","EST","CAPITL","61757","5.59","5","5","9.47","1"
