Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,-3.325764019948572,-0.1649499920080717,6.624763424767651,0.24999991310965758,5951809209706817e-22,0,7759.855440204315,2.723395824432373
feeder2,-2.200931478901043,-0.11270000000000001,4.454930883720122,0.24999991310965758,5951809209706946e-22,0,7759.855440204315,2.723395824432373
feeder3,-3.02702401317541,-0.12560000000000002,5.539023417994489,0.24999991310965758,5951809209707495e-22,0,7759.855440204315,2.723395824432373
feeder4,-1.7013561493674036,-0.0852,3.4053555541864826,0.24999991310965758,5951809209706738e-22,0,7759.855440204315,2.723395824432373
feeder5,-0.03316632725853532,-0.10634999164059356,2.160165765821823,0.24999991258681603,5614367121389492e-22,0,7759.855440204315,2.723395824432373
feeder6,-4.204650592000039,-0.1904,8.012650030563327,0.24999991258681603,5614367121388482e-22,0,7759.855440204315,2.723395824432373
feeder7,-2.4214098592030773,-0.09855000000000001,4.392409297766365,0.24999991258681603,56143671213911e-20,0,7759.855440204315,2.723395824432373
feeder8,-3.5896762150430814,-0.1675,6.939675653606369,0.24999991258681603,5614367121387174e-22,0,7759.855440204315,2.723395824432373
feeder9,0.36215197994948617,-0.06324999260786088,0.9028474788616005,0.24999991255458126,5411889131761676e-22,0,7759.855440204315,2.723395824432373
feeder10,-1.6509913381699106,-0.08465,3.3439907969809974,0.24999991255458126,5411889131762372e-22,0,7759.855440204315,2.723395824432373
feeder11,-2.984230886337162,-0.1162,5.308230345148249,0.24999991255458126,5411889131762175e-22,0,7759.855440204315,2.723395824432373
feeder12,-2.5635965902400555,-0.1041,4.645596049051142,0.24999991255458126,5411889131762878e-22,0,7759.855440204315,2.723395824432373
