Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,0.15452072418044732,0.09399741318013936,3.162479228953962,0.2499999846361274,468655910260899e-22,0,6581.5417977040315,2.565659999847412
feeder2,0.013914183221900238,0.09985000000000001,1.9830857699125088,0.2499999846361274,4686559102609694e-23,0,6581.5417977040315,2.565659999847412
feeder3,0.17633689210293196,-0.1321,2.465663061031477,0.2499999846361274,4686559102610373e-23,0,6581.5417977040315,2.565659999847412
feeder4,0.047126347625067115,-0.07815,1.5158736055093418,0.2499999846361274,46865591026104433e-24,0,6581.5417977040315,2.565659999847412
feeder5,0.06321715058619315,0.030930313870841886,2.145782801132537,0.2499999844795131,4828127009427419e-23,0,6581.5417977040315,2.565659999847412
feeder6,0.5942168366392218,0.20804999999999998,3.5667831150795077,0.2499999844795131,4828127009427817e-23,0,6581.5417977040315,2.565659999847412
feeder7,0.04574529089712631,-0.10005,1.9552546608216035,0.2499999844795131,48281270094277607e-24,0,6581.5417977040315,2.565659999847412
feeder8,0.02084494669583581,-0.1555,3.089155005022894,0.2499999844795131,4828127009427764e-23,0,6581.5417977040315,2.565659999847412
feeder9,-0.08003473918736458,0.04143387527594847,1.3070346975154168,0.24999998451379668,4167194787981771e-23,0,6581.5417977040315,2.565659999847412
feeder10,0.021640919146487705,-0.07555,1.4893590391815643,0.24999998451379668,4167194787984311e-23,0,6581.5417977040315,2.565659999847412
feeder11,0.26480061491420614,0.13145,2.364199343413846,0.24999998451379668,41671947879829425e-24,0,6581.5417977040315,2.565659999847412
feeder12,0.09592713842465563,-0.10825000000000001,2.0690728199033965,0.24999998451379668,4167194787982116e-23,0,6581.5417977040315,2.565659999847412
