Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,3.5849998847754803,0.10927422264301763,0,0.24999998443142096,1152245197513263e-22,0,5526.237000373047,2.4464030265808105
feeder2,2.0919998847754804,0.10460000000000001,0,0.24999998443142096,11522451975145318e-23,0,5526.237000373047,2.4464030265808105
feeder3,2.9099998847754804,-0.14550000000000002,0,0.24999998443142096,11522451975130123e-23,0,5526.237000373047,2.4464030265808105
feeder4,1.7409998847754804,-0.08705000000000002,0,0.24999998443142096,11522451975148699e-23,0,5526.237000373047,2.4464030265808105
feeder5,2.7479998584227023,0.08273604748772417,0,0.24999998462680414,1415772978039352e-22,0,5526.237000373047,2.4464030265808105
feeder6,3.811999858422702,0.1906,0,0.24999998462680414,14157729780401473e-23,0,5526.237000373047,2.4464030265808105
feeder7,2.4379998584227023,-0.12190000000000001,0,0.24999998462680414,14157729780386528e-23,0,5526.237000373047,2.4464030265808105
feeder8,3.615999858422702,-0.18080000000000002,0,0.24999998462680414,1415772978037018e-22,0,5526.237000373047,2.4464030265808105
feeder9,1.8249999054900026,0.05733653687543956,0,0.24999998427108966,9450999745902339e-23,0,5526.237000373047,2.4464030265808105
feeder10,1.7449999054900027,-0.08725000000000001,0,0.24999998427108966,9450999745924527e-23,0,5526.237000373047,2.4464030265808105
feeder11,2.6809999054900024,0.13405,0,0.24999998427108966,9450999745922031e-23,0,5526.237000373047,2.4464030265808105
feeder12,2.4799999054900024,-0.124,0,0.24999998427108966,945099974592745e-22,0,5526.237000373047,2.4464030265808105
