Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,3.8400000211126146,0.11597221672966711,0,0.24999997831720794,-21112614988093663e-24,0,5796.279877291003,2.3335721492767334
feeder2,2.173000021112615,0.10865000000000001,0,0.24999997831720794,-21112614988145656e-24,0,5796.279877291003,2.3335721492767334
feeder3,3.087000021112615,-0.15435000000000001,0,0.24999997831720794,-21112614988098404e-24,0,5796.279877291003,2.3335721492767334
feeder4,1.837000021112615,-0.09185,0,0.24999997831720794,-21112614988092988e-24,0,5796.279877291003,2.3335721492767334
feeder5,2.9300000332293847,0.07673129513520252,0,0.2499999771963947,-3322938454404133e-23,0,5796.279877291003,2.3335721492767334
feeder6,4.024000033229385,0.20120000000000002,0,0.2499999771963947,-33229384544007495e-24,0,5796.279877291003,2.3335721492767334
feeder7,2.5290000332293845,-0.12645,0,0.2499999771963947,-3322938454404087e-23,0,5796.279877291003,2.3335721492767334
feeder8,3.6730000332293846,-0.18365,0,0.2499999771963947,-33229384544012697e-24,0,5796.279877291003,2.3335721492767334
feeder9,1.8650000185171278,0.05709605100201963,0,0.24999997850142447,-18517127809523e-21,0,5796.279877291003,2.3335721492767334
feeder10,1.836000018517128,-0.0918,0,0.24999997850142447,-18517127809536768e-24,0,5796.279877291003,2.3335721492767334
feeder11,2.8160000185171277,0.1408,0,0.24999997850142447,-1851712780952197e-23,0,5796.279877291003,2.3335721492767334
feeder12,2.563000018517128,-0.12815000000000001,0,0.24999997850142447,-18517127809523318e-24,0,5796.279877291003,2.3335721492767334
