Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,0.7039469573975267,0.07586308842374063,2.3610532291738977,0.24999992546828118,-18657142441627203e-23,0,6991.157986520651,2.2888550758361816
feeder2,0.3404619609814089,0.09105,1.4805382255900155,0.24999992546828118,-18657142441627883e-23,0,6991.157986520651,2.2888550758361816
feeder3,0.46817793436826116,-0.11545000000000001,1.8408222522031634,0.24999992546828118,-1865714244162569e-22,0,6991.157986520651,2.2888550758361816
feeder4,0.21627464440359623,-0.0674,1.1317255421678283,0.24999992546828118,-1865714244162675e-22,0,6991.157986520651,2.2888550758361816
feeder5,0.29299527572343564,0.031176591684407673,1.602004910674994,0.24999992551679803,-18639842971231307e-23,0,6991.157986520651,2.2888550758361816
feeder6,1.0471003641193246,0.1855,2.662899822279105,0.24999992551679803,-18639842971231095e-23,0,6991.157986520651,2.2888550758361816
feeder7,0.3162401951615702,-0.0888,1.4597599912368595,0.24999992551679803,-18639842971230473e-23,0,6991.157986520651,2.2888550758361816
feeder8,0.5826894160322574,-0.14445,2.306310770366172,0.24999992551679803,-18639842971232593e-23,0,6991.157986520651,2.2888550758361816
feeder9,0.17474297627138155,0.03832093172263308,0.9782572103641343,0.24999992549237762,-1866355157856058e-22,0,6991.157986520651,2.2888550758361816
feeder10,0.2522811460019521,-0.06835000000000001,1.1147190406335636,0.24999992549237762,-18663551578560338e-23,0,6991.157986520651,2.2888550758361816
feeder11,0.6455020638692256,0.12075000000000001,1.7694981227662903,0.24999992549237762,-18663551578560238e-23,0,6991.157986520651,2.2888550758361816
feeder12,0.4813911487025713,-0.10149999999999999,1.5486090379329442,0.24999992549237762,-18663551578561032e-23,0,6991.157986520651,2.2888550758361816
