Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,3.077305286806114,0.09287785863254937,0,0.077110416277449,-0.0833327520319978,0.2932333928850908,0.5310158678201045,23.47768732432166,68.98527125463181,1.4765431880950928,4870.382185028469,4868.246880034917,0,8.026207533910066,0.00216422704185098
feeder2,1.5256484681886462,0.07211578587095714,0,0.08031085008017708,-0.08333275076950337,0.2932333928850908,0.5310158678201045,23.47768732432166,68.98527125463181,1.4765431880950928,0,4867.936287995295,0,9.192739033249262,0.002601328264474933
feeder3,2.094942869223996,-0.10058050696245778,0,0.12950703642310402,-0.08333272997484036,0.2932333928850908,0.5310158678201045,23.47768732432166,68.98527125463181,1.4765431880950928,0,4867.834703372416,0,6.378155243507837,0.0024500064146367353
feeder4,1.3283109426723094,-0.06224891049919773,0,0.12630722951651688,-0.08333273268835474,0.2932333928850908,0.5310158678201045,23.47768732432166,68.98527125463181,1.4765431880950928,0,0,0,0,0
feeder5,1.9114333617867159,-0.06829405417588744,0,0.12430731377417462,-0.08333273426943373,0.2932333928850908,0.5310158678201045,23.47768732432166,68.98527125463181,1.4765431880950928,0,0,0,0,0
feeder6,2.4770230450879747,0.12384979458390835,0,0.17361137562579992,-27153409807875903e-21,0.2932333928850908,0.5310158678201045,23.47768732432166,68.98527125463181,1.4765431880950928,0,0,0,0,0
feeder7,1.87259723031036,0.08946322434995613,0,0.10530802776309055,-0.0833327433112373,0.2932333928850908,0.5310158678201045,23.47768732432166,68.98527125463181,1.4765431880950928,0,0,0,0,0
feeder8,2.9316854344033123,-0.14241763649350211,0,0.15970665398388248,-0.08333270453326977,0.2932333928850908,0.5310158678201045,23.47768732432166,68.98527125463181,1.4765431880950928,0,0,0,0,0
feeder9,1.1965612095785672,0.04511578439737644,0,0.12160737758567577,-0.08333273578493358,0.2932333928850908,0.5310158678201045,23.47768732432166,68.98527125463181,1.4765431880950928,0,0,0,0,0
feeder10,1.2185885146275386,-0.05676278716746502,0,0.06639917030012492,-0.08333277127823822,0.2932333928850908,0.5310158678201045,23.47768732432166,68.98527125463181,1.4765431880950928,0,0,0,0,0
feeder11,2.1224728497230445,0.10195700531604249,0,0.10430813494052597,-0.08333274340219496,0.2932333928850908,0.5310158678201045,23.47768732432166,68.98527125463181,1.4765431880950928,0,0,0,0,0
feeder12,1.8405326954941912,-0.08785999613131718,0,0.058000087035437985,-0.08333277286784774,0.2932333928850908,0.5310158678201045,23.47768732432166,68.98527125463181,1.4765431880950928,0,0,0,0,0
