Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,-0.44967413992590755,0.11314330742663775,4.21230421859014,0.8338011320937377,-0.41663007866423263,0.0,0.0,-1.4383786522092195,-3.856047704141448,1.75,4648.20535816343,4648.351538312313,7.341362267567836e-5,-0.5504311096419604,1.698429913433775e-5
feeder2,-0.05976697576270246,0.10825000000000001,2.641397054426935,0.8338011320949132,-0.41663007866423246,0.0,0.0,-1.4383786522092195,-3.856047704141448,1.75,0.0,4648.375991830491,9.700428683734272e-5,-0.6423603332931348,5.981534270955414e-6
feeder3,-0.16854211672456332,-0.13495,3.2841721953887957,0.8338011320938984,-0.4166300786642325,0.0,0.0,-1.4383786522092195,-3.856047704141448,1.75,0.0,4648.303196703244,1.8523283973736163e-5,-0.24558720927412422,2.9004705494990606e-6
feeder4,0.1275423835049036,-0.08650000000000001,2.0190876951593295,0.8338011320879061,-0.4166300786642331,0.0,0.0,-1.4383786522092195,-3.856047704141448,1.75,0.0,0.0,0.0,0.0,0.0
feeder5,-0.1654721445359919,0.06255861126981929,2.858102112351787,0.8339988315327622,-0.4166299678157954,0.0,0.0,-1.4383786522092195,-3.856047704141448,1.75,0.0,0.0,0.0,0.0,0.0
feeder6,-0.08919349977753765,0.21225000000000002,4.750823467593333,0.8339988315305588,-0.41662996781579564,0.0,0.0,-1.4383786522092195,-3.856047704141448,1.75,0.0,0.0,0.0,0.0,0.0
feeder7,-0.12669707648374345,-0.10305,2.6043270442995388,0.8339988315332801,-0.41662996781579537,0.0,0.0,-1.4383786522092195,-3.856047704141448,1.75,0.0,0.0,0.0,0.0,0.0
feeder8,-0.2610104853279386,-0.17185,4.114640453143734,0.8339988315345271,-0.4166299678157953,0.0,0.0,-1.4383786522092195,-3.856047704141448,1.75,0.0,0.0,0.0,0.0,0.0
feeder9,-0.0456513776580143,-0.0639,1.740281309487167,0.8338976795202733,-0.41662993182915264,0.0,0.0,-1.4383786522092195,-3.856047704141448,1.75,0.0,0.0,0.0,0.0,0.0
feeder10,0.1835871329268543,0.04367507184378129,1.9830427989022976,0.8338976795274429,-0.4166299318291519,0.0,0.0,-1.4383786522092195,-3.856047704141448,1.75,0.0,0.0,0.0,0.0,0.0
feeder11,-0.18623996373524915,0.12725,3.147869895564401,0.833897679529143,-0.4166299318291518,0.0,0.0,-1.4383786522092195,-3.856047704141448,1.75,0.0,0.0,0.0,0.0,0.0
feeder12,-0.19728667858644217,-0.10705,2.7549166104155938,0.833897679530761,-0.4166299318291516,0.0,0.0,-1.4383786522092195,-3.856047704141448,1.75,0.0,0.0,0.0,0.0,0.0
