Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,1.9478950683605831,0.10583846488344237,1.4321049537475137,0.24999997122126816,-22108096962141846e-24,0,18067.82992927884,1.3930718898773193
feeder2,1.2429743861177036,0.10705,0.8980256359903934,0.24999997122126816,-22108096962275822e-24,0,18067.82992927884,1.3930718898773193
feeder3,1.6204428503935822,-0.13685,1.1165571717145149,0.24999997122126816,-22108096962143662e-24,0,18067.82992927884,1.3930718898773193
feeder4,1.0215479385309776,-0.0854,0.6864520835771192,0.24999997122126816,-22108096961977852e-24,0,18067.82992927884,1.3930718898773193
feeder5,1.2902984631540007,0.04593598503030588,0.9717015523651753,0.24999997122907414,-1551917601645878e-23,0,18067.82992927884,1.3930718898773193
feeder6,2.6288088200821846,0.2122,1.6151911954369913,0.24999997122907414,-15519176016449146e-24,0,18067.82992927884,1.3930718898773193
feeder7,1.2305774902065327,-0.1058,0.8854225253126434,0.24999997122907414,-15519176016491104e-24,0,18067.82992927884,1.3930718898773193
feeder8,1.9040991559860134,-0.16515000000000002,1.3989008595331625,0.24999997122907414,-15519176016551915e-24,0,18067.82992927884,1.3930718898773193
feeder9,0.7072897517375082,0.052991797444572095,0.5917102627717838,0.2499999715400182,-14509292063179431e-24,0,18067.82992927884,1.3930718898773193
feeder10,0.9797490566829493,-0.0827,0.6742509578263427,0.2499999715400182,-1450929206321392e-23,0,18067.82992927884,1.3930718898773193
feeder11,1.6036982069175043,0.1337,1.0703018075917876,0.2499999715400182,-14509292063144733e-24,0,18067.82992927884,1.3930718898773193
feeder12,1.2733055748670274,-0.1105,0.9366944396422646,0.2499999715400182,-14509292063108709e-24,0,18067.82992927884,1.3930718898773193
