Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,-0.3191712814432874,0.09951821721027396,3.4688583731359,0.15283558094047317,0.08331290830738751,0.0,0.0,-2.503567120068606,-8.49543497188687,1.703,4949.8717129612705,4950.020147090891,6.712703724084887e-5,-0.5595738581718088,8.559991566449615e-5
feeder2,0.02248073716999717,0.11405000000000001,2.1752063545226155,0.15283558094038052,0.08331290830738751,0.0,0.0,-2.503567120068606,-8.49543497188687,1.703,0.0,4950.1061751045745,0.00016141523344422344,-0.8833366499534144,9.942259879266736e-5
feeder3,-0.29984845580616193,-0.12440000000000001,2.7045355474987733,0.1528355809575077,0.0833129083073886,0.0,0.0,-2.503567120068606,-8.49543497188687,1.703,0.0,4950.2943331776005,0.0002296688588138105,-1.0606566119433827,9.521070968231467e-5
feeder4,0.0369562358797014,-0.08915000000000001,1.66273085581291,0.1528355809574256,0.0833129083073886,0.0,0.0,-2.503567120068606,-8.49543497188687,1.703,0.0,0.0,0.0,0.0,0.0
feeder5,-0.2789776562507305,0.0791873501917029,2.353664790280579,0.15283189881349185,0.08331286597015146,0.0,0.0,-2.503567120068606,-8.49543497188687,1.703,0.0,0.0,0.0,0.0,0.0
feeder6,-0.2426445537050746,0.18765,3.9123316877349232,0.15283189881350445,0.08331286597015147,0.0,0.0,-2.503567120068606,-8.49543497188687,1.703,0.0,0.0,0.0,0.0,0.0
feeder7,-0.26699184428623046,-0.09805000000000001,2.144678978316079,0.1528318988133751,0.08331286597015143,0.0,0.0,-2.503567120068606,-8.49543497188687,1.703,0.0,0.0,0.0,0.0,0.0
feeder8,-0.09474401654393687,-0.16885,3.388431150573785,0.15283189881351952,0.08331286597015146,0.0,0.0,-2.503567120068606,-8.49543497188687,1.703,0.0,0.0,0.0,0.0,0.0
feeder9,-0.24731720040300303,-0.06344999999999999,1.433004350132462,0.15283901370215927,0.08331285027054085,0.0,0.0,-2.503567120068606,-8.49543497188687,1.703,0.0,0.0,0.0,0.0,0.0
feeder10,-0.014214349552900032,0.05449927399810259,1.6329014992823592,0.15283901370195735,0.08331285027054082,0.0,0.0,-2.503567120068606,-8.49543497188687,1.703,0.0,0.0,0.0,0.0,0.0
feeder11,-0.4743706086095045,0.11005000000000001,2.5920577583389637,0.15283901370219413,0.08331285027054085,0.0,0.0,-2.503567120068606,-8.49543497188687,1.703,0.0,0.0,0.0,0.0,0.0
feeder12,-0.32480017996187305,-0.10135000000000001,2.2684873296913324,0.1528390137020585,0.08331285027054082,0.0,0.0,-2.503567120068606,-8.49543497188687,1.703,0.0,0.0,0.0,0.0,0.0
