Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,3.824064491132303,0.12741882143360345,0.25393530825687627,0.24999999253723793,20061082096083215e-23,0,32.256496021390724,101.3391583338692,2.466707944869995
feeder2,2.1397653093165454,0.11495,0.15923449007263357,0.24999999253723793,2006108209607817e-22,0,32.256496021390724,101.3391583338692,2.466707944869995
feeder3,3.141016128601406,-0.16695000000000002,0.1979836707877733,0.24999999253723793,20061082096081243e-23,0,32.256496021390724,101.3391583338692,2.466707944869995
feeder4,1.8202807268961652,-0.0971,0.1217190724930137,0.24999999253723793,2006108209607643e-22,0,32.256496021390724,101.3391583338692,2.466707944869995
feeder5,2.7757014692917474,0.08101131891182767,0.17229833556938168,0.24999999151923522,1951388708362302e-22,0,32.256496021390724,101.3391583338692,2.466707944869995
feeder6,3.8756002455750864,0.2081,0.2863995592860426,0.24999999151923522,1951388708362401e-22,0,32.256496021390724,101.3391583338692,2.466707944869995
feeder7,2.3880000504370913,-0.12725,0.156999754424038,0.24999999151923522,19513887083621085e-23,0,32.256496021390724,101.3391583338692,2.466707944869995
feeder8,3.581952025262647,-0.1915,0.24804777959848223,0.24999999151923522,1951388708362511e-22,0,32.256496021390724,101.3391583338692,2.466707944869995
feeder9,1.7288487194383986,0.061588194392481796,0.10515107409096736,0.2499999932202244,20647063416504373e-23,0,32.256496021390724,101.3391583338692,2.466707944869995
feeder10,1.7491805377041392,-0.09345,0.11981925582522673,0.2499999932202244,20647063416504076e-23,0,32.256496021390724,101.3391583338692,2.466707944869995
feeder11,2.716799446602943,0.14535,0.1902003469264224,0.2499999932202244,20647063416505866e-23,0,32.256496021390724,101.3391583338692,2.466707944869995
feeder12,2.505542439052058,-0.13360000000000002,0.1664573544773079,0.2499999932202244,20647063416508923e-23,0,32.256496021390724,101.3391583338692,2.466707944869995
