Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,1.9598789475392508,0.09603328877833833,1.2851209795483012,0.24999998808064375,7291244803079077e-23,0,17299.527735072406,1.4879109859466553
feeder2,1.4321431491574685,0.1119,0.8058567779300835,0.24999998808064375,729124480313377e-22,0,17299.527735072406,1.4879109859466553
feeder3,1.559040596850557,-0.12805,1.001959330236995,0.24999998808064375,7291244803091942e-23,0,17299.527735072406,1.4879109859466553
feeder4,1.1250018507467034,-0.08705000000000002,0.6159980763408487,0.24999998808064375,7291244803079003e-23,0,17299.527735072406,1.4879109859466553
feeder5,1.3200288529838082,0.07149921371398868,0.8719710738159616,0.2499999880318431,7320023027028605e-23,0,17299.527735072406,1.4879109859466553
feeder6,2.403583874149556,0.19265000000000002,1.4494160526502138,0.2499999880318431,7320023027017424e-23,0,17299.527735072406,1.4879109859466553
feeder7,1.264452739326385,-0.10295000000000001,0.7945471874733848,0.2499999880318431,7320023027061471e-23,0,17299.527735072406,1.4879109859466553
feeder8,2.17567525217202,-0.17155,1.2553246746277495,0.2499999880318431,7320023026997874e-23,0,17299.527735072406,1.4879109859466553
feeder9,0.7200907910625308,-0.06255,0.5309091353258193,0.24999998807152812,7361164981407097e-23,0,17299.527735072406,1.4879109859466553
feeder10,1.145031689290976,0.04523772300190322,0.604968237097374,0.24999998807152812,7361164981439382e-23,0,17299.527735072406,1.4879109859466553
feeder11,1.350677081926476,0.11555,0.9603228444618741,0.24999998807152812,7361164981394449e-23,0,17299.527735072406,1.4879109859466553
feeder12,1.2165556121879944,-0.10285,0.8404443142003556,0.24999998807152812,7361164981432484e-23,0,17299.527735072406,1.4879109859466553
