Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,3.9933549103038217,0.12559722410933533,0.08464498754810279,0.24999998366510406,10214807593883447e-23,0,15005.41281688943,1.5394079685211182
feeder2,2.2459217344943796,0.11495,0.05307816335754452,0.24999998366510406,10214807593898874e-23,0,15005.41281688943,1.5394079685211182
feeder3,3.2730053409226665,-0.16695000000000002,0.06599455692925776,0.24999998366510406,1021480759388143e-22,0,15005.41281688943,1.5394079685211182
feeder4,1.9014268736875861,-0.0971,0.0405730241643379,0.24999998366510406,10214807593888634e-23,0,15005.41281688943,1.5394079685211182
feeder5,2.890567239011621,0.07840787958189605,0.0574326716391198,0.24999998357258404,8934925916383048e-23,0,15005.41281688943,1.5394079685211182
feeder6,4.0665333908887265,0.2081,0.0954665197620142,0.24999998357258404,893492591637665e-22,0,15005.41281688943,1.5394079685211182
feeder7,2.4926666591760616,-0.12725,0.05233325147467933,0.24999998357258404,8934925916382026e-23,0,15005.41281688943,1.5394079685211182
feeder8,3.747317317451247,-0.1915,0.08268259319949407,0.24999998357258404,8934925916391945e-23,0,15005.41281688943,1.5394079685211182
feeder9,1.7989496579542752,0.05982784444239947,0.03505023198756696,0.24999998499059659,110058157846219e-21,0,15005.41281688943,1.5394079685211182
feeder10,1.8290601380001,-0.09345,0.03993975194174224,0.24999998499059659,11005815784640533e-23,0,15005.41281688943,1.5394079685211182
feeder11,2.8435997742997015,0.14535,0.0634001156421408,0.24999998499059659,11005815784641701e-23,0,15005.41281688943,1.5394079685211182
feeder12,2.616514105116073,-0.13360000000000002,0.055485784825769296,0.24999998499059659,110058157846309e-21,0,15005.41281688943,1.5394079685211182
