Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,1.39325140327908,0.10502979392860437,1.9397485023246936,0.24999998420448305,9439622653152705e-23,0,17590.743630915236,1.438169002532959
feeder2,0.9466479350986011,0.10815,1.2163519705051722,0.24999998420448305,9439622653149619e-23,0,17590.743630915236,1.438169002532959
feeder3,1.1646527502814048,-0.13385,1.5123471553223686,0.24999998420448305,9439622653156731e-23,0,17590.743630915236,1.438169002532959
feeder4,0.7962187155650715,-0.0863,0.929781190038702,0.24999998420448305,9439622653156117e-23,0,17590.743630915236,1.438169002532959
feeder5,0.9478556395809644,0.055076797875121264,1.3161442617893648,0.2499999841221919,9862967054407128e-23,0,17590.743630915236,1.438169002532959
feeder6,2.0022661501554526,0.20950000000000002,2.187733751214877,0.2499999841221919,9862967054402594e-23,0,17590.743630915236,1.438169002532959
feeder7,0.8307185109165486,-0.10149999999999999,1.1992813904537807,0.2499999841221919,9862967054392162e-23,0,17590.743630915236,1.438169002532959
feeder8,1.5482256890974588,-0.17215000000000003,1.8947742122728706,0.2499999841221919,9862967054399768e-23,0,17590.743630915236,1.438169002532959
feeder9,0.47261511489148766,-0.0637,0.8013847813695323,0.2499999842002266,10373898005356245e-23,0,17590.743630915236,1.438169002532959
feeder10,0.8498261142391208,0.04083905528209586,0.913173782021899,0.2499999842002266,10373898005355638e-23,0,17590.743630915236,1.438169002532959
feeder11,1.0384334726635984,0.12440000000000001,1.4495664235974215,0.2499999842002266,10373898005365723e-23,0,17590.743630915236,1.438169002532959
feeder12,0.8503850072224577,-0.10595000000000002,1.2686148890385625,0.2499999842002266,10373898005357636e-23,0,17590.743630915236,1.438169002532959
