Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,3.584999840561942,0.10866270821954051,0,0.24999999449669166,15943805795396164e-23,0,14349.69673639438,1.5900161266326904
feeder2,2.091999840561942,0.10460000000000001,0,0.24999999449669166,1594380579535549e-22,0,14349.69673639438,1.5900161266326904
feeder3,2.9099998405619423,-0.14550000000000002,0,0.24999999449669166,15943805795414272e-23,0,14349.69673639438,1.5900161266326904
feeder4,1.7409998405619422,-0.08705000000000002,0,0.24999999449669166,15943805795423425e-23,0,14349.69673639438,1.5900161266326904
feeder5,2.7479998319363834,0.08244709129375505,0,0.24999999411894838,16806361694717588e-23,0,14349.69673639438,1.5900161266326904
feeder6,3.811999831936383,0.1906,0,0.24999999411894838,1680636169470938e-22,0,14349.69673639438,1.5900161266326904
feeder7,2.4379998319363834,-0.12190000000000001,0,0.24999999411894838,16806361694740384e-23,0,14349.69673639438,1.5900161266326904
feeder8,3.6159998319363833,-0.18080000000000002,0,0.24999999411894838,16806361694730113e-23,0,14349.69673639438,1.5900161266326904
feeder9,1.8249998383573134,0.05669123169843501,0,0.2499999952150755,1616426866302951e-22,0,14349.69673639438,1.5900161266326904
feeder10,1.7449998383573135,-0.08725000000000001,0,0.2499999952150755,16164268663040127e-23,0,14349.69673639438,1.5900161266326904
feeder11,2.6809998383573133,0.13405,0,0.2499999952150755,1616426866302427e-22,0,14349.69673639438,1.5900161266326904
feeder12,2.479999838357313,-0.124,0,0.2499999952150755,16164268663018196e-23,0,14349.69673639438,1.5900161266326904
