Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,3.5099995057183473,0.10668441322142036,0,0.24999998607097693,4942816524466754e-22,0,13634.730006722006,1.4959690570831299
feeder2,2.0629995057183477,0.10315000000000002,0,0.24999998607097693,4942816524466007e-22,0,13634.730006722006,1.4959690570831299
feeder3,2.8329995057183477,-0.14165000000000003,0,0.24999998607097693,4942816524441382e-22,0,13634.730006722006,1.4959690570831299
feeder4,1.7139995057183475,-0.0857,0,0.24999998607097693,4942816524439425e-22,0,13634.730006722006,1.4959690570831299
feeder5,2.6769994634130128,0.08491707693809489,0,0.24999998589498676,5365869871787879e-22,0,13634.730006722006,1.4959690570831299
feeder6,3.732999463413013,0.18665,0,0.24999998589498676,5365869871762479e-22,0,13634.730006722006,1.4959690570831299
feeder7,2.393999463413013,-0.11970000000000001,0,0.24999998589498676,5365869871764247e-22,0,13634.730006722006,1.4959690570831299
feeder8,3.599999463413013,-0.18000000000000002,0,0.24999998589498676,5365869871759772e-22,0,13634.730006722006,1.4959690570831299
feeder9,1.7959995491600766,0.05675104878774144,0,0.24999998683955973,45083992333820566e-23,0,13634.730006722006,1.4959690570831299
feeder10,1.7149995491600767,-0.08575,0,0.24999998683955973,450839923339583e-21,0,13634.730006722006,1.4959690570831299
feeder11,2.643999549160077,0.1322,0,0.24999998683955973,45083992334100955e-23,0,13634.730006722006,1.4959690570831299
feeder12,2.4409995491600767,-0.12204999999999999,0,0.24999998683955973,4508399233412717e-22,0,13634.730006722006,1.4959690570831299
