Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,1.4656884274549147,0.09995670080775194,2.391968460844108,0.7986898277965371,-0.4166568882990228,0.0,0.0,13.25866955469169,39.16832290010609,1.813,5335.868309032671,5334.62250636336,0.004118219701670604,4.684810629102003,0.00309243320554573
feeder2,1.146732354722121,0.1115,1.4999245335770501,0.7986898277948699,-0.4166568882991713,0.0,0.0,13.25866955469169,39.16832290010609,1.813,0.0,5334.573679616079,0.004450008291024231,4.870084802050651,0.003080953861185663
feeder3,1.1407307348839024,-0.12945,1.864926153415424,0.7986898277971106,-0.4166568882993265,0.0,0.0,13.25866955469169,39.16832290010609,1.813,0.0,5334.390156848893,0.002574242561593954,3.703774123539034,0.0030096584887306372
feeder4,0.9311124245142599,-0.08305000000000001,1.1465444637856854,0.7986898277962757,-0.41665688829994524,0.0,0.0,13.25866955469169,39.16832290010609,1.813,0.0,0.0,0.0,0.0,0.0
feeder5,0.9616757224288635,0.07776199825225003,1.6229811032981019,0.7986883050964362,-0.4166568257269651,0.0,0.0,13.25866955469169,39.16832290010609,1.813,0.0,0.0,0.0,0.0,0.0
feeder6,1.5128887405393903,0.1897,2.697768085185827,0.7986883050960485,-0.41665682572521695,0.0,0.0,13.25866955469169,39.16832290010609,1.813,0.0,0.0,0.0,0.0,0.0
feeder7,0.9447825986755185,-0.10035000000000001,1.4788742270520079,0.7986883050962548,-0.41665682572752627,0.0,0.0,13.25866955469169,39.16832290010609,1.813,0.0,0.0,0.0,0.0,0.0
feeder8,1.450147003330716,-0.1685,2.3365098223969403,0.7986883050957787,-0.41665682572765617,0.0,0.0,13.25866955469169,39.16832290010609,1.813,0.0,0.0,0.0,0.0,0.0
feeder9,0.720767384877461,0.06358191787497891,0.9878896091403302,0.7986922765532007,-0.4166569940177911,0.0,0.0,13.25866955469169,39.16832290010609,1.813,0.0,0.0,0.0,0.0,0.0
feeder10,0.9369611687036556,-0.0823,1.1256958253137868,0.7986922765525133,-0.41665699401744244,0.0,0.0,13.25866955469169,39.16832290010609,1.813,0.0,0.0,0.0,0.0,0.0
feeder11,1.0897343910217332,0.123,1.7869226029964158,0.7986922765525416,-0.4166569940181491,0.0,0.0,13.25866955469169,39.16832290010609,1.813,0.0,0.0,0.0,0.0,0.0
feeder12,0.9557985996607492,-0.10515000000000002,1.563858394356941,0.7986922765532123,-0.41665699401769013,0.0,0.0,13.25866955469169,39.16832290010609,1.813,0.0,0.0,0.0,0.0,0.0
