Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,3.9269998784960776,0.11884354444269213,0,0.24999998843887766,12150392253579557e-23,0,7132.069043120673,2.648736000061035
feeder2,2.1989998784960774,0.10994999999999999,0,0.24999998843887766,1215039225358478e-22,0,7132.069043120673,2.648736000061035
feeder3,3.1439998784960776,-0.1572,0,0.24999998843887766,1215039225358566e-22,0,7132.069043120673,2.648736000061035
feeder4,1.8799998784960774,-0.094,0,0.24999998843887766,12150392253570314e-23,0,7132.069043120673,2.648736000061035
feeder5,2.9519998849814955,0.07870450872202689,0,0.24999998795639186,11501850451485363e-23,0,7132.069043120673,2.648736000061035
feeder6,4.058999884981495,0.20295000000000002,0,0.24999998795639186,11501850451492539e-23,0,7132.069043120673,2.648736000061035
feeder7,2.5439998849814955,-0.1272,0,0.24999998795639186,11501850451487649e-23,0,7132.069043120673,2.648736000061035
feeder8,3.7449998849814956,-0.18725000000000003,0,0.24999998795639186,11501850451498572e-23,0,7132.069043120673,2.648736000061035
feeder9,1.8789998786501534,0.05677160999726154,0,0.24999998932109094,1213498466725779e-22,0,7132.069043120673,2.648736000061035
feeder10,1.8589998786501534,-0.09295,0,0.24999998932109094,12134984667289383e-23,0,7132.069043120673,2.648736000061035
feeder11,2.8589998786501534,0.14295,0,0.24999998932109094,1213498466727031e-22,0,7132.069043120673,2.648736000061035
feeder12,2.5869998786501536,-0.12935000000000002,0,0.24999998932109094,12134984667272752e-23,0,7132.069043120673,2.648736000061035
