Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,3.7449999024838014,0.11399151707052461,0,0.2499999764435616,9751619884914487e-23,0,32.728064687636135,112.96636994682406,1.9231691360473633
feeder2,2.1519999024838015,0.10760000000000002,0,0.2499999764435616,9751619884907532e-23,0,32.728064687636135,112.96636994682406,1.9231691360473633
feeder3,3.0489999024838013,-0.15245,0,0.2499999764435616,9751619884907546e-23,0,32.728064687636135,112.96636994682406,1.9231691360473633
feeder4,1.794999902483801,-0.08975,0,0.2499999764435616,9751619884911648e-23,0,32.728064687636135,112.96636994682406,1.9231691360473633
feeder5,2.8979999130565317,0.07578113253388785,0,0.24999997519162967,8694346851905704e-23,0,32.728064687636135,112.96636994682406,1.9231691360473633
feeder6,3.9809999130565314,0.19905,0,0.24999997519162967,8694346851899848e-23,0,32.728064687636135,112.96636994682406,1.9231691360473633
feeder7,2.5069999130565317,-0.12535000000000002,0,0.24999997519162967,86943468519112e-21,0,32.728064687636135,112.96636994682406,1.9231691360473633
feeder8,3.6169999130565316,-0.18085,0,0.24999997519162967,8694346851897074e-23,0,32.728064687636135,112.96636994682406,1.9231691360473633
feeder9,1.8489999141634077,0.05821951355176855,0,0.2499999779885305,8583659216962285e-23,0,32.728064687636135,112.96636994682406,1.9231691360473633
feeder10,1.8109999141634077,-0.09055,0,0.2499999779885305,8583659216958487e-23,0,32.728064687636135,112.96636994682406,1.9231691360473633
feeder11,2.766999914163408,0.13835,0,0.2499999779885305,8583659216944339e-23,0,32.728064687636135,112.96636994682406,1.9231691360473633
feeder12,2.546999914163408,-0.12735000000000002,0,0.2499999779885305,8583659216941863e-23,0,32.728064687636135,112.96636994682406,1.9231691360473633
