Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,-0.8203063762488565,-0.0229638109693171,4.069306006499963,0.24999998156191386,36974889326981546e-23,0,8374.614144877374,2.3775858879089355
feeder2,-0.3207271625418655,0.11155,2.551726792792972,0.24999998156191386,3697488932698415e-22,0,8374.614144877374,2.3775858879089355
feeder3,-0.5996813451721268,-0.12865000000000001,3.1726809754232335,0.24999998156191386,36974889326981784e-23,0,8374.614144877374,2.3775858879089355
feeder4,-0.21554398836228605,-0.08675000000000001,1.9505436186133929,0.24999998156191386,3697488932698245e-22,0,8374.614144877374,2.3775858879089355
feeder5,-0.5640767909139858,-0.047023887899377864,2.7610763976314985,0.24999998170692295,3932824873680614e-22,0,8374.614144877374,2.3775858879089355
feeder6,-0.7165426999833729,0.19365000000000002,4.589542306700886,0.24999998170692295,39328248736811216e-23,0,8374.614144877374,2.3775858879089355
feeder7,-0.4479156302578108,-0.1034,2.5159152369753235,0.24999998170692295,3932824873680614e-22,0,8374.614144877374,2.3775858879089355
feeder8,-0.5379568540689531,-0.17185,3.9749564607864656,0.24999998170692295,3932824873681e-19,0,8374.614144877374,2.3775858879089355
feeder9,-0.4321180190127707,0.04749512342364327,1.68111764109005,0.24999998155800063,3779227209137698e-22,0,8374.614144877374,2.3775858879089355
feeder10,-0.15962501124737075,0.0878,1.9156246333246498,0.24999998155800063,3779227209137905e-22,0,8374.614144877374,2.3775858879089355
feeder11,-0.711851093692552,-0.11645000000000001,3.0408507157698312,0.24999998155800063,3779227209137691e-22,0,8374.614144877374,2.3775858879089355
feeder12,-0.5982571720719083,-0.10315000000000002,2.6612567941491876,0.24999998155800063,3779227209137705e-22,0,8374.614144877374,2.3775858879089355
