Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,3.9269999854112436,0.11849216688815334,0,0.24999998989656996,14588756282635508e-24,0,15740.913440415152,1.562041997909546
feeder2,2.1989999854112434,0.10994999999999999,0,0.24999998989656996,14588756282516579e-24,0,15740.913440415152,1.562041997909546
feeder3,3.1439999854112437,-0.1572,0,0.24999998989656996,14588756282428637e-24,0,15740.913440415152,1.562041997909546
feeder4,1.8799999854112437,-0.094,0,0.24999998989656996,14588756282518755e-24,0,15740.913440415152,1.562041997909546
feeder5,2.9519999778646215,0.07852415865799878,0,0.2499999902277535,22135378581959397e-24,0,15740.913440415152,1.562041997909546
feeder6,4.058999977864621,0.20295000000000002,0,0.2499999902277535,22135378581847804e-24,0,15740.913440415152,1.562041997909546
feeder7,2.5439999778646216,-0.1272,0,0.2499999902277535,2213537858202874e-23,0,15740.913440415152,1.562041997909546
feeder8,3.7449999778646217,-0.18725000000000003,0,0.2499999902277535,22135378582065905e-24,0,15740.913440415152,1.562041997909546
feeder9,1.8789999875005052,0.05636018020213544,0,0.24999999027706785,12499494861747768e-24,0,15740.913440415152,1.562041997909546
feeder10,1.8589999875005052,-0.09295,0,0.24999999027706785,12499494861705289e-24,0,15740.913440415152,1.562041997909546
feeder11,2.858999987500505,0.14295,0,0.24999999027706785,12499494861723186e-24,0,15740.913440415152,1.562041997909546
feeder12,2.5869999875005054,-0.12935000000000002,0,0.24999999027706785,12499494861718606e-24,0,15740.913440415152,1.562041997909546
