Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,3.859000092335242,0.11646523363976838,0,0.24999997149839662,-9233524228397267e-23,0,14481.704496158927,1.618959903717041
feeder2,2.177000092335242,0.10885,0,0.24999997149839662,-9233524228388597e-23,0,14481.704496158927,1.618959903717041
feeder3,3.096000092335242,-0.15480000000000002,0,0.24999997149839662,-9233524228426242e-23,0,14481.704496158927,1.618959903717041
feeder4,1.8450000923352423,-0.09225,0,0.24999997149839662,-92335242283847e-21,0,14481.704496158927,1.618959903717041
feeder5,2.9350000906796363,0.07717323089007944,0,0.24999997167905932,-9067963628406676e-23,0,14481.704496158927,1.618959903717041
feeder6,4.031000090679636,0.20155,0,0.24999997167905932,-9067963628431883e-23,0,14481.704496158927,1.618959903717041
feeder7,2.533000090679636,-0.12665,0,0.24999997167905932,-906796362841884e-22,0,14481.704496158927,1.618959903717041
feeder8,3.687000090679636,-0.18435,0,0.24999997167905932,-9067963628415089e-23,0,14481.704496158927,1.618959903717041
feeder9,1.868000094173358,0.056866079921154736,0,0.24999997200140528,-941733579204612e-22,0,14481.704496158927,1.618959903717041
feeder10,1.841000094173358,-0.09205,0,0.24999997200140528,-9417335792044657e-23,0,14481.704496158927,1.618959903717041
feeder11,2.826000094173358,0.1413,0,0.24999997200140528,-9417335792047337e-23,0,14481.704496158927,1.618959903717041
feeder12,2.567000094173358,-0.12835000000000002,0,0.24999997200140528,-9417335792068258e-23,0,14481.704496158927,1.618959903717041
