Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,0.1545207864935254,0.09194356973189065,3.1624792097490575,0.24999998808144225,3757417268658709e-24,0,1.4182779895042061,8.92333187058278,2.4746909141540527
feeder2,0.013914226330073996,0.09985000000000001,1.9830857699125088,0.24999998808144225,3757417268667613e-24,0,1.4182779895042061,8.92333187058278,2.4746909141540527
feeder3,0.17633693521110572,-0.1321,2.465663061031477,0.24999998808144225,3757417268687576e-24,0,1.4182779895042061,8.92333187058278,2.4746909141540527
feeder4,0.047126390733240875,-0.07815,1.5158736055093418,0.24999998808144225,3757417268686657e-24,0,1.4182779895042061,8.92333187058278,2.4746909141540527
feeder5,0.06321720664754353,0.02880631121938307,2.1457827823484017,0.249999988600598,11004054854702369e-24,0,1.4182779895042061,8.92333187058278,2.4746909141540527
feeder6,0.594216873916437,0.20804999999999998,3.5667831150795077,0.249999988600598,1100405485470735e-23,0,1.4182779895042061,8.92333187058278,2.4746909141540527
feeder7,0.04574532817434155,-0.10005,1.9552546608216035,0.249999988600598,1100405485468191e-23,0,1.4182779895042061,8.92333187058278,2.4746909141540527
feeder8,0.020844983973051047,-0.1555,3.089155005022894,0.249999988600598,11004054854703217e-24,0,1.4182779895042061,8.92333187058278,2.4746909141540527
feeder9,-0.08003467865861681,0.04010843264427255,1.3070346780978213,0.2499999879215193,560795652575379e-24,0,1.4182779895042061,8.92333187058278,2.4746909141540527
feeder10,0.02164096025763993,-0.07555,1.4893590391815643,0.2499999879215193,5607956525744957e-25,0,1.4182779895042061,8.92333187058278,2.4746909141540527
feeder11,0.2648006560253584,0.13145,2.364199343413846,0.2499999879215193,5607956525641255e-25,0,1.4182779895042061,8.92333187058278,2.4746909141540527
feeder12,0.09592717953580786,-0.10825000000000001,2.0690728199033965,0.2499999879215193,5607956525805729e-25,0,1.4182779895042061,8.92333187058278,2.4746909141540527
