Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,2.7819999070111656,0.06199189811996811,0,0.2499999765028678,929888343109307e-22,0,10891.973170489568,1.7356648445129395
feeder2,1.7619999070111656,0.08810000000000001,0,0.2499999765028678,929888343108655e-22,0,10891.973170489568,1.7356648445129395
feeder3,2.0299999070111654,-0.10149999999999999,0,0.2499999765028678,9298883431096857e-23,0,10891.973170489568,1.7356648445129395
feeder4,1.1749999070111656,-0.058750000000000004,0,0.2499999765028678,9298883431112396e-23,0,10891.973170489568,1.7356648445129395
feeder5,1.7109999100655935,0.04223073624351534,0,0.24999997634283358,8993440666143432e-23,0,10891.973170489568,1.7356648445129395
feeder6,3.0559999100655935,0.15280000000000002,0,0.24999997634283358,8993440666155501e-23,0,10891.973170489568,1.7356648445129395
feeder7,1.6129999100655934,-0.08065,0,0.24999997634283358,899344066614266e-22,0,10891.973170489568,1.7356648445129395
feeder8,2.5799999100655935,-0.129,0,0.24999997634283358,8993440666154469e-23,0,10891.973170489568,1.7356648445129395
feeder9,1.030999904893125,0.02908375018725396,0,0.24999997652186007,9510687481193647e-23,0,10891.973170489568,1.7356648445129395
feeder10,1.145999904893125,-0.0573,0,0.24999997652186007,9510687481206123e-23,0,10891.973170489568,1.7356648445129395
feeder11,2.161999904893125,0.1081,0,0.24999997652186007,9510687481202927e-23,0,10891.973170489568,1.7356648445129395
feeder12,1.7659999048931252,-0.0883,0,0.24999997652186007,9510687481192137e-23,0,10891.973170489568,1.7356648445129395
