Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,-3.517858171113543,-0.16534999153036997,6.741525171685013,0.19444463001201281,0.08333299942852956,0,7349.937498610674,2.5574448108673096
feeder2,-2.067732518621914,-0.11215,4.227399519193384,0.1944446300120109,0.08333299942852956,0,7349.937498610674,2.5574448108673096
feeder3,-2.8384560561520016,-0.12505,5.256123056723472,0.19444463001201487,0.08333299942852956,0,7349.937498610674,2.5574448108673096
feeder4,-1.6367632523776265,-0.0839,3.231430252949097,0.1944446300120128,0.08333299942852956,0,7349.937498610674,2.5574448108673096
feeder5,-1.9391860274304538,-0.10634999114758442,3.9828530231340427,0.18970721502898835,0.08333300429641083,0,7349.937498610674,2.5574448108673096
feeder6,-3.859744543283666,-0.19135000000000002,7.603411538987255,0.18970721502898807,0.08333300429641083,0,7349.937498610674,2.5574448108673096
feeder7,-2.280404168168733,-0.09855000000000001,4.168071163872322,0.1897072150289884,0.08333300429641083,0,7349.937498610674,2.5574448108673096
feeder8,-3.3325713137436987,-0.1668,6.585238309447288,0.18970721502898769,0.08333300429641083,0,7349.937498610674,2.5574448108673096
feeder9,-1.0640705812138262,-0.06344999212460413,2.249737576780584,0.19397375749492554,0.08333300443324229,0,7349.937498610674,2.5574448108673096
feeder10,-1.5874032600738248,-0.08345000000000001,3.1730702556405825,0.19397375749492554,0.08333300443324229,0,7349.937498610674,2.5574448108673096
feeder11,-2.7642451375303483,-0.1178,5.036912133097106,0.19397375749492957,0.08333300443324229,0,7349.937498610674,2.5574448108673096
feeder12,-2.418479897742216,-0.10365,4.408146893308974,0.19397375749493107,0.08333300443324229,0,7349.937498610674,2.5574448108673096
