Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,-1.911428075289654,-0.008432755063183403,5.226761116152285,0.15969828397122712,-0.08333304086263067,0,6574.066365795334,2.6999740600585938
feeder2,-0.9241954071854215,-0.1135,3.277528448048052,0.15969828397122712,-0.08333304086263067,0,6574.066365795334,2.6999740600585938
feeder3,-1.483770995705815,-0.1254,4.075104036568446,0.15969828397122712,-0.08333304086263067,0,6574.066365795334,2.6999740600585938
feeder4,-0.6490144035503429,-0.08865,2.5053474444129735,0.15969828397122712,-0.08333304086263067,0,6574.066365795334,2.6999740600585938
feeder5,-1.2940915305719702,-0.10845,3.546424574075435,0.14403994025249456,-0.08333304350346502,0,6574.066365795334,2.6999740600585938
feeder6,-2.0346379683687537,0.033801472733414564,5.894971011872219,0.14403994025249303,-0.08333304350346502,0,6574.066365795334,2.6999740600585938
feeder7,-1.1531977713760555,-0.09975,3.2315308148795205,0.14403994025249275,-0.08333304350346502,0,6574.066365795334,2.6999740600585938
feeder8,-1.626242097524981,-0.1698,5.105575141028446,0.1440399402524928,-0.08333304350346502,0,6574.066365795334,2.6999740600585938
feeder9,-0.8139028391926454,-0.0631,2.1592358825958353,0.14085328914510362,-0.08333304340318996,0,6574.066365795334,2.6999740600585938
feeder10,-0.659104704844793,0.053328716343334706,2.460437748247983,0.1408532891451035,-0.08333304340318996,0,6574.066365795334,2.6999740600585938
feeder11,-1.593350647290408,-0.11145000000000001,3.905683690693598,0.14085328914510387,-0.08333304340318996,0,6574.066365795334,2.6999740600585938
feeder12,-1.3017983379739553,-0.10165,3.4181313813771452,0.14085328914510392,-0.08333304340318996,0,6574.066365795334,2.6999740600585938
