Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,3.449244413759513,0.1104953639020118,0,0.028283363501692485,0.08333293379828872,1443338289603191e-22,0.0062937153347976515,29.96200479759205,109.6609375591869,1.388167142868042,4870.768809026049,4868.291583093299,0,9.305987310373341,0.003229393706252483
feeder2,1.8973782173687832,0.0990355575583536,0,0.028283363501691985,0.08333293379828872,1443338289603191e-22,0.0062937153347976515,29.96200479759205,109.6609375591869,1.388167142868042,0,4867.713641102709,0,11.476684678982036,0.004036873454667117
feeder3,2.4151388428558374,-0.12492358883270632,0,0.028283363501692138,0.08333293379828872,1443338289603191e-22,0.0062937153347976515,29.96200479759205,109.6609375591869,1.388167142868042,0,4867.642361564723,0,7.818929128391512,0.004168553941807267
feeder4,1.5442258446298434,-0.0813779389214066,0,0.028283363501693075,0.08333293379828872,1443338289603191e-22,0.0062937153347976515,29.96200479759205,109.6609375591869,1.388167142868042,0,0,0,0,0
feeder5,2.231026168585912,-0.10347020898854142,0,0.028284395480918507,0.08333293258923632,1443338289603191e-22,0.0062937153347976515,29.96200479759205,109.6609375591869,1.388167142868042,0,0,0,0,0
feeder6,3.225099469835234,0.16542162012122352,0,0.028284395480918493,0.08333293258923632,1443338289603191e-22,0.0062937153347976515,29.96200479759205,109.6609375591869,1.388167142868042,0,0,0,0,0
feeder7,2.431134148548448,0.12572335405688423,0,0.028284395480917966,0.08333293258923632,1443338289603191e-22,0.0062937153347976515,29.96200479759205,109.6609375591869,1.388167142868042,0,0,0,0,0
feeder8,3.589424902108748,-0.18363789173489922,0,0.02828439548091795,0.08333293258923632,1443338289603191e-22,0.0062937153347976515,29.96200479759205,109.6609375591869,1.388167142868042,0,0,0,0,0
feeder9,1.7758392216382466,0.0784167742926412,0,0.028282888658079233,0.08333293421446283,1443338289603191e-22,0.0062937153347976515,29.96200479759205,109.6609375591869,1.388167142868042,0,0,0,0,0
feeder10,1.772022215569118,-0.09276775748917905,0,0.028282888658078643,0.08333293421446283,1443338289603191e-22,0.0062937153347976515,29.96200479759205,109.6609375591869,1.388167142868042,0,0,0,0,0
feeder11,2.320729220460199,0.12020310773373309,0,0.028282888658079163,0.08333293421446283,1443338289603191e-22,0.0062937153347976515,29.96200479759205,109.6609375591869,1.388167142868042,0,0,0,0,0
feeder12,1.9503384776932966,-0.10168357059538798,0,0.028282888658079288,0.08333293421446283,1443338289603191e-22,0.0062937153347976515,29.96200479759205,109.6609375591869,1.388167142868042,0,0,0,0,0
