Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,-1.7970174541454342,0.05065016527992945,4.540102418918762,0.13364357315647546,0.08332890664610662,0.447057756796131,1.4370267207928245,-33.512255605998874,-49.87463254900236,1.417762041091919,4869.0454065918,4868.646772739306,0,1.481134509663157,0.002684882490160929
feeder2,0.8291893963981402,-0.10009894938313593,1.0894606846184718,0.1336435731564736,0.0833289066461066,0.447057756796131,1.4370267207928245,-33.512255605998874,-49.87463254900236,1.417762041091919,0,4868.977034695701,0,0.23505783687714688,0.0029693706846732034
feeder3,1.5018003773957698,0.1488837247061193,1.3925452100805096,0.13364357315647762,0.0833289066461066,0.447057756796131,1.4370267207928245,-33.512255605998874,-49.87463254900236,1.417762041091919,0,4867.723957895105,0,3.2951845491539524,0.0030342242031718334
feeder4,0.9471621900142199,-0.09675005811275189,0.9045100655947114,0.13364357315647832,0.0833289066461066,0.447057756796131,1.4370267207928245,-33.512255605998874,-49.87463254900236,1.417762041091919,0,0,0,0,0
feeder5,1.7130989653114168,0.048883617079909014,0.603710126065172,0.13364357259641743,0.08332890670519276,0.447057756796131,1.4370267207928245,-33.512255605998874,-49.87463254900236,1.417762041091919,0,0,0,0,0
feeder6,-0.9992631273123191,0.18343952373703132,4.584724695347752,0.13364357259642204,0.08332890670519276,0.447057756796131,1.4370267207928245,-33.512255605998874,-49.87463254900236,1.417762041091919,0,0,0,0,0
feeder7,-1.538090045540924,-0.07901962756724486,3.0351536901806284,0.13364357259641635,0.08332890670519276,0.447057756796131,1.4370267207928245,-33.512255605998874,-49.87463254900236,1.417762041091919,0,0,0,0,0
feeder8,1.059312044418791,-0.15033414256502226,1.8640419001764612,0.13364357259642135,0.08332890670519275,0.447057756796131,1.4370267207928245,-33.512255605998874,-49.87463254900236,1.417762041091919,0,0,0,0,0
feeder9,0.28268949978442703,-0.0652411287458649,0.9388041682740882,0.1336430787066999,0.08332890685878248,0.447057756796131,1.4370267207928245,-33.512255605998874,-49.87463254900236,1.417762041091919,0,0,0,0,0
feeder10,1.267091333771778,0.047782044595140516,0.7543467554075542,0.13364307870670153,0.08332890685878248,0.447057756796131,1.4370267207928245,-33.512255605998874,-49.87463254900236,1.417762041091919,0,0,0,0,0
feeder11,1.2366546648651524,0.12938991644877076,1.2678147572514802,0.13364307870669975,0.08332890685878248,0.447057756796131,1.4370267207928245,-33.512255605998874,-49.87463254900236,1.417762041091919,0,0,0,0,0
feeder12,0.5087490507325915,-0.10889660809487456,1.5858542043061172,0.13364307870669848,0.08332890685878248,0.447057756796131,1.4370267207928245,-33.512255605998874,-49.87463254900236,1.417762041091919,0,0,0,0,0
