Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,2.284988228549707,0.10819873461376037,0,0.0972275042592646,-0.08333185187547593,0.4951645687451289,1.0409974858517197,22.882981576937322,85.58235109774559,1.340595006942749,4870.286444819877,4868.27801596872,0,7.541671012686928,0.0030446285266853956
feeder2,1.5351345434820494,0.07259013458032867,0,0.09722750425925661,-0.08333185187547594,0.4951645687451289,1.0409974858517197,22.882981576937322,85.58235109774559,1.340595006942749,0,4868.003512516173,0,8.572037629048426,0.00351319040462652
feeder3,2.291848991496018,-0.11042586239193893,0,0.10416181361005661,-0.08333174365723978,0.4951645687451289,1.0409974858517197,22.882981576937322,85.58235109774559,1.340595006942749,0,4867.871693688707,0,6.040746382447044,0.0029952018933991032
feeder4,1.429699309163971,-0.06731837827546472,0,0.10416184053719317,-0.08333174365467662,0.4951645687451289,1.0409974858517197,22.882981576937322,85.58235109774559,1.340595006942749,0,0,0,0,0
feeder5,1.5908412707105835,0.0738099452538171,0,0.1034736175203476,-0.08333174568645788,0.4951645687451289,1.0409974858517197,22.882981576937322,85.58235109774559,1.340595006942749,0,0,0,0,0
feeder6,2.7459647213961005,0.13313165063191432,0,0.11023187337505357,-0.08333170875781461,0.4951645687451289,1.0409974858517197,22.882981576937322,85.58235109774559,1.340595006942749,0,0,0,0,0
feeder7,1.660145380054989,-0.0788406763831389,0,0.09722750489333472,-0.08333185239221122,0.4951645687451289,1.0409974858517197,22.882981576937322,85.58235109774559,1.340595006942749,0,0,0,0,0
feeder8,2.57508632546894,-0.124587729097966,0,0.10416841564875652,-0.08333174350962008,0.4951645687451289,1.0409974858517197,22.882981576937322,85.58235109774559,1.340595006942749,0,0,0,0,0
feeder9,0.9820995051506327,-0.044938387484336186,0,0.10077452468271951,-0.08333175546390909,0.4951645687451289,1.0409974858517197,22.882981576937322,85.58235109774559,1.340595006942749,0,0,0,0,0
feeder10,1.301098801237414,0.046349220372773066,0,0.09722746012508449,-0.08333185114878722,0.4951645687451289,1.0409974858517197,22.882981576937322,85.58235109774559,1.340595006942749,0,0,0,0,0
feeder11,1.8946177384630625,0.09056429436883046,0,0.09722750146936487,-0.08333185108645356,0.4951645687451289,1.0409974858517197,22.882981576937322,85.58235109774559,1.340595006942749,0,0,0,0,0
feeder12,1.8629303851065644,-0.08897992536386823,0,0.0972080913725756,-0.08333187782919983,0.4951645687451289,1.0409974858517197,22.882981576937322,85.58235109774559,1.340595006942749,0,0,0,0,0
