Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,1.0380019839828205,0.11578977544125048,2.306873930623592,0.13193533538831342,-0.08330659657632825,28155568281943442e-21,0.506501168436596,-17.33005077914587,-15.805732043556247,1.4885821342468262,4869.6302227966125,4868.496692626748,0,4.2499051101412855,0.002579194193604782
feeder2,1.3366192471939562,0.10787497811205422,0.9041869116234564,0.13193533538833427,-0.08330659657632823,28155568281943442e-21,0.506501168436596,-17.33005077914587,-15.805732043556247,1.4885821342468262,0,4868.57990684003,0,3.9319357244357773,0.0031799642245192803
feeder3,0.8548635986341813,-0.11641322769110601,1.556707551764267,0.13193533538835234,-0.08330659657632823,28155568281943442e-21,0.506501168436596,-17.33005077914587,-15.805732043556247,1.4885821342468262,0,4867.685690255163,0,4.860425522209881,0.0029434864908553164
feeder4,1.0204202803304314,-0.10467233166859391,1.156332949617775,0.13193533538836677,-0.0833065965763282,28155568281943442e-21,0.506501168436596,-17.33005077914587,-15.805732043556247,1.4885821342468262,0,0,0,0,0
feeder5,0.5842006725240626,0.0845847305925855,1.7264250626190307,0.13193533536021954,-0.0833066007311961,28155568281943442e-21,0.506501168436596,-17.33005077914587,-15.805732043556247,1.4885821342468262,0,0,0,0,0
feeder6,3.564290858553307,0.19879822384249432,0.49498021902777567,0.13193533536027988,-0.08330660073119604,28155568281943442e-21,0.506501168436596,-17.33005077914587,-15.805732043556247,1.4885821342468262,0,0,0,0,0
feeder7,0.9109631294714523,-0.1141475826425114,1.4552951241099716,0.131935335360251,-0.08330660073119608,28155568281943442e-21,0.506501168436596,-17.33005077914587,-15.805732043556247,1.4885821342468262,0,0,0,0,0
feeder8,-1.1275189361132447,-0.16605540756804915,4.531933688205424,0.131935335360237,-0.0833066007311961,28155568281943442e-21,0.506501168436596,-17.33005077914587,-15.805732043556247,1.4885821342468262,0,0,0,0,0
feeder9,1.0846287277036468,0.051869002855235116,0.31083383094733286,0.1319353352383974,-0.08330658730490896,28155568281943442e-21,0.506501168436596,-17.33005077914587,-15.805732043556247,1.4885821342468262,0,0,0,0,0
feeder10,0.8821157751534473,-0.08953098835208023,0.9918105791930663,0.13193533523844464,-0.08330658730490892,28155568281943442e-21,0.506501168436596,-17.33005077914587,-15.805732043556247,1.4885821342468262,0,0,0,0,0
feeder11,1.4015861837650743,0.15162268150101976,1.7141740335602296,0.1319353352384382,-0.08330658730490893,28155568281943442e-21,0.506501168436596,-17.33005077914587,-15.805732043556247,1.4885821342468262,0,0,0,0,0
feeder12,1.4920948355877797,-0.11101720951331934,0.8115559419835159,0.13193533523837933,-0.08330658730490896,28155568281943442e-21,0.506501168436596,-17.33005077914587,-15.805732043556247,1.4885821342468262,0,0,0,0,0
