Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,0.2732280966426148,0.10305430455097242,3.0185464391719616,0.11805723747988058,-0.08333180663635661,0.23538633179212626,1.4166351804907258,-29.732594146311918,-45.232828621070496,1.4439358711242676,4869.076883469039,4868.533284712214,0,2.0279149377452166,0.002582668260106969
feeder2,0.9448560310772538,0.1172587691236987,1.483651158033077,0.11805723747983571,-0.08333180663635661,0.23538633179212626,1.4166351804907258,-29.732594146311918,-45.232828621070496,1.4439358711242676,0,4868.385773151293,0,2.578464268119508,0.003250181507235791
feeder3,-0.42698655393883866,-0.129077934743294,3.091877055441075,0.1180572374799207,-0.08333180663635661,0.23538633179212626,1.4166351804907258,-29.732594146311918,-45.232828621070496,1.4439358711242676,0,4868.396751857384,0,1.6858382266516285,0.002903145231792513
feeder4,1.2368173639641542,-0.08865247067127015,0.6195638560976053,0.11805723747984238,-0.08333180663635661,0.23538633179212626,1.4166351804907258,-29.732594146311918,-45.232828621070496,1.4439358711242676,0,0,0,0,0
feeder5,1.6676128817071068,0.052308776919058386,1.1418404960218709,0.1180572364719295,-0.08333180683156613,0.23538633179212626,1.4166351804907258,-29.732594146311918,-45.232828621070496,1.4439358711242676,0,0,0,0,0
feeder6,-1.7844159067143652,0.21065603837853636,6.080868481116658,0.11805723647193264,-0.08333180683156613,0.23538633179212626,1.4166351804907258,-29.732594146311918,-45.232828621070496,1.4439358711242676,0,0,0,0,0
feeder7,0.2704926250215268,-0.10974381567745597,2.0077154953591587,0.11805723647197307,-0.08333180683156614,0.23538633179212626,1.4166351804907258,-29.732594146311918,-45.232828621070496,1.4439358711242676,0,0,0,0,0
feeder8,2.424774668105269,-0.149970818112903,0.6579735009843575,0.11805723647194336,-0.08333180683156613,0.23538633179212626,1.4166351804907258,-29.732594146311918,-45.232828621070496,1.4439358711242676,0,0,0,0,0
feeder9,0.4314980572631351,0.058043595214105986,1.0086131196852968,0.11805723816569531,-0.08333180634740228,0.23538633179212626,1.4166351804907258,-29.732594146311918,-45.232828621070496,1.4439358711242676,0,0,0,0,0
feeder10,1.132967475245819,-0.0861956896837582,0.6742781247767471,0.11805723816567985,-0.08333180634740228,0.23538633179212626,1.4166351804907258,-29.732594146311918,-45.232828621070496,1.4439358711242676,0,0,0,0,0
feeder11,0.20299863053113115,0.142080089457049,2.721934964957251,0.11805723816572038,-0.0833318063474023,0.23538633179212626,1.4166351804907258,-29.732594146311918,-45.232828621070496,1.4439358711242676,0,0,0,0,0
feeder12,-0.08162593638847297,-0.11102484975560428,2.3854547378479607,0.11805723816580098,-0.0833318063474023,0.23538633179212626,1.4166351804907258,-29.732594146311918,-45.232828621070496,1.4439358711242676,0,0,0,0,0
