Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,1.1712412705290123,0.08060639065187325,1.854758841565542,0.2499999379719431,-11209455460110606e-23,0,9.551701725848906,32.86581368835844,2.4006710052490234
feeder2,0.6409423068704002,0.0902,1.1630578052241545,0.2499999379719431,-11209455460103527e-23,0,9.551701725848906,32.86581368835844,2.4006710052490234
feeder3,0.8369160789707325,-0.11415,1.446084033123822,0.2499999379719431,-11209455460110208e-23,0,9.551701725848906,32.86581368835844,2.4006710052490234
feeder4,0.4349570584001578,-0.06620000000000001,0.8890430536943968,0.2499999379719431,-11209455460107017e-23,0,9.551701725848906,32.86581368835844,2.4006710052490234
feeder5,0.6125224692775583,0.03784272123790633,1.2584776687291708,0.24999993625543296,-13800672901824662e-23,0,9.551701725848906,32.86581368835844,2.4006710052490234
feeder6,1.5571214081634068,0.18245,2.091878729843322,0.24999993625543296,-13800672901822947e-23,0,9.551701725848906,32.86581368835844,2.4006710052490234
feeder7,0.6132649695274542,-0.08800000000000001,1.1467351684792748,0.24999993625543296,-13800672901821372e-23,0,9.551701725848906,32.86581368835844,2.4006710052490234
feeder8,1.048244996272414,-0.143,1.8117551417343147,0.24999993625543296,-13800672901818902e-23,0,9.551701725848906,32.86581368835844,2.4006710052490234
feeder9,0.3746822475731154,0.04097515853698923,0.7693178886655643,0.24999993674941695,-13623867978575327e-23,0,9.551701725848906,32.86581368835844,2.4006710052490234
feeder10,0.4673663550265035,-0.06720000000000001,0.8766337812121764,0.24999993674941695,-13623867978575314e-23,0,9.551701725848906,32.86581368835844,2.4006710052490234
feeder11,1.0054370843266778,0.11985,1.391563051912002,0.24999993674941695,-13623867978579157e-23,0,9.551701725848906,32.86581368835844,2.4006710052490234
feeder12,0.7881479716511609,-0.1003,1.2178521645875187,0.24999993674941695,-13623867978574234e-23,0,9.551701725848906,32.86581368835844,2.4006710052490234
