Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,2.9970679774350986,0.12255530328290848,1.0909320214458997,0.24999999957646876,11190015796495025e-25,0,23.73273684871635,69.35892344037353,3.2101199626922607
feeder2,1.62191275344425,0.11530000000000001,0.6840872454367487,0.24999999957646876,11190015793236287e-25,0,23.73273684871635,69.35892344037353,3.2101199626922607
feeder3,2.28344240969988,-0.1567,0.8505575891811181,0.24999999957646876,11190015800291676e-25,0,23.73273684871635,69.35892344037353,3.2101199626922607
feeder4,1.3560827277490952,-0.09395,0.5229172711319031,0.24999999957646876,11190015791721371e-25,0,23.73273684871635,69.35892344037353,3.2101199626922607
feeder5,1.936788591757525,0.08685887542736137,0.7402114070571972,0.24999999958224642,11852778809199067e-25,0,23.73273684871635,69.35892344037353,3.2101199626922607
feeder6,2.8575989373554913,0.20440000000000003,1.2304010614592307,0.24999999958224642,11852778800322517e-25,0,23.73273684871635,69.35892344037353,3.2101199626922607
feeder7,1.7675134005331832,-0.12210000000000001,0.6744865982815391,0.24999999958224642,1185277880105586e-24,0,23.73273684871635,69.35892344037353,3.2101199626922607
feeder8,2.635362006663484,-0.18505000000000002,1.0656379921512376,0.24999999958224642,11852778806384382e-25,0,23.73273684871635,69.35892344037353,3.2101199626922607
feeder9,1.1674245620398271,0.06046977293133886,0.4505754377226303,0.24999999956537156,2375427521683795e-25,0,23.73273684871635,69.35892344037353,3.2101199626922607
feeder10,1.2415717371656922,-0.08775,0.5134282625967649,0.24999999956537156,2375427517461842e-25,0,23.73273684871635,69.35892344037353,3.2101199626922607
feeder11,2.0429871456501147,0.1429,0.8150128541123427,0.24999999956537156,23754275186073347e-26,0,23.73273684871635,69.35892344037353,3.2101199626922607
feeder12,1.8197264135001692,-0.12665,0.7132735862622881,0.24999999956537156,23754275201079354e-26,0,23.73273684871635,69.35892344037353,3.2101199626922607
