Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,3.1600634427963836,0.14562486902117727,0.08464418436311938,1.9444736708279318,0.8332923728404971,0.0,0.0,23.704689327940613,74.47223593592672,1.86,5345.175294809186,5343.024344678511,0.01222662940305546,8.082163660807396,0.008803545402995301
feeder2,1.4126294638019583,0.11495,0.05307816335754452,1.9444736708255739,0.8332923728404971,0.0,0.0,23.704689327940613,74.47223593592672,1.86,0.0,5342.557114257961,0.018217845837893574,9.866334976110036,0.008644687847054633
feeder3,2.439713070230245,-0.16695000000000002,0.06599455692925776,1.9444736708380452,0.8332923728404972,0.0,0.0,23.704689327940613,74.47223593592672,1.86,0.0,5342.872287081039,0.006202789827795269,5.756190691023183,0.008273391696274406
feeder4,1.068134602995165,-0.0971,0.0405730241643379,1.9444736708527188,0.8332923728404972,0.0,0.0,23.704689327940613,74.47223593592672,1.86,0.0,0.0,0.0,0.0,0.0
feeder5,2.057275829937123,0.10099922994803129,0.05743186623323915,1.9444741956096299,0.8332923038296378,0.0,0.0,23.704689327940613,74.47223593592672,1.86,0.0,0.0,0.0,0.0,0.0
feeder6,3.233241176408348,0.2081,0.0954665197620142,1.9444741956050855,0.8332923038296378,0.0,0.0,23.704689327940613,74.47223593592672,1.86,0.0,0.0,0.0,0.0,0.0
feeder7,1.6593744446956826,-0.12725,0.05233325147467933,1.9444741956121179,0.833292303829638,0.0,0.0,23.704689327940613,74.47223593592672,1.86,0.0,0.0,0.0,0.0,0.0
feeder8,2.9140251029708684,-0.1915,0.08268259319949407,1.9444741955935891,0.8332923038296377,0.0,0.0,23.704689327940613,74.47223593592672,1.86,0.0,0.0,0.0,0.0,0.0
feeder9,0.9656582330942725,0.08062972395235202,0.03504943069725108,1.9444721162869514,0.8332923362084765,0.0,0.0,23.704689327940613,74.47223593592672,1.86,0.0,0.0,0.0,0.0,0.0
feeder10,0.9957679118497813,-0.09345,0.03993975194174224,1.9444721162701928,0.8332923362084765,0.0,0.0,23.704689327940613,74.47223593592672,1.86,0.0,0.0,0.0,0.0,0.0
feeder11,2.010307548149383,0.14535,0.0634001156421408,1.9444721162654746,0.8332923362084763,0.0,0.0,23.704689327940613,74.47223593592672,1.86,0.0,0.0,0.0,0.0,0.0
feeder12,1.7832218789657543,-0.13360000000000002,0.055485784825769296,1.9444721162837793,0.8332923362084765,0.0,0.0,23.704689327940613,74.47223593592672,1.86,0.0,0.0,0.0,0.0,0.0
