Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,2.3715847128318392,0.10372739955424222,0,0.06946152851736376,0.08332825980335379,0.000606204236053532,0.8219422505950932,21.02993166755143,100.40039876950179,5.638262987136841,5348.759140192529,5346.9168765320865,0.009011864493227663,6.942408282786,0.00413332714382522
feeder2,1.2400346960522552,0.06616814938758604,0,0.0694726703336598,0.08332829169946554,0.000606204236053532,0.8219422505950932,21.02993166755143,100.40039876950179,5.638262987136841,0,5346.630804278922,0.012070804588366927,8.034830216854129,0.003721678446031973
feeder3,2.2569571488328495,-0.11701428526634,0,0.08089263168514202,0.08332855649395042,0.000606204236053532,0.8219422505950932,21.02993166755143,100.40039876950179,5.638262987136841,0,5346.6241504771915,0.005382198171578618,5.365127567653779,0.003569589585619769
feeder4,1.0726354514131176,-0.05779818178869141,0,0.07769528514791464,0.08332818436071056,0.000606204236053532,0.8219422505950932,21.02993166755143,100.40039876950179,5.638262987136841,0,0,0,0,0
feeder5,1.392322263398394,0.03246953406992012,0,0.07635465821465327,0.0833279524011101,0.000606204236053532,0.8219422505950932,21.02993166755143,100.40039876950179,5.638262987136841,0,0,0,0,0
feeder6,2.953416056116269,0.15183738597247437,0,0.09032219875392815,0.08333166333321856,0.000606204236053532,0.8219422505950932,21.02993166755143,100.40039876950179,5.638262987136841,0,0,0,0,0
feeder7,1.5603140294619655,-0.08218209909534818,0,0.07635494817928005,0.08332795244499791,0.000606204236053532,0.8219422505950932,21.02993166755143,100.40039876950179,5.638262987136841,0,0,0,0,0
feeder8,2.1271755230930895,-0.11052535932130403,0,0.09032219272989409,0.08333166333299094,0.000606204236053532,0.8219422505950932,21.02993166755143,100.40039876950179,5.638262987136841,0,0,0,0,0
feeder9,0.6851948450350694,0.033212608826547654,0,0.0763534203627239,0.08332785933145938,0.000606204236053532,0.8219422505950932,21.02993166755143,100.40039876950179,5.638262987136841,0,0,0,0,0
feeder10,1.0781765650202455,-0.058075112781480476,0,0.059463970794071896,0.08332569060936411,0.000606204236053532,0.8219422505950932,21.02993166755143,100.40039876950179,5.638262987136841,0,0,0,0,0
feeder11,2.0035849145149265,0.10434563870071922,0,0.07635444938272133,0.08332785949945792,0.000606204236053532,0.8219422505950932,21.02993166755143,100.40039876950179,5.638262987136841,0,0,0,0,0
feeder12,1.597099553356034,-0.08402122035130088,0,0.05561475353172093,0.08332485366998373,0.000606204236053532,0.8219422505950932,21.02993166755143,100.40039876950179,5.638262987136841,0,0,0,0,0
