Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,-0.7509785350559915,-0.04179121700080968,4.05697804337607,0.24999998297901657,4916799218001842e-22,0,7573.359240686277,2.1112051010131836
feeder2,-0.29899692126005395,0.11225000000000002,2.5439964295801323,0.24999998297901657,4916799217744841e-22,0,7573.359240686277,2.1112051010131836
feeder3,-0.6590699458510528,-0.1252,3.163069454171131,0.24999998297901657,491679921764893e-21,0,7573.359240686277,2.1112051010131836
feeder4,-0.2626350095710289,-0.08410000000000001,1.944634517891107,0.24999998297901657,4916799217659817e-22,0,7573.359240686277,2.1112051010131836
feeder5,-0.6267121416743667,-0.067430639730346,2.752711663967224,0.24999998265133525,4777071425656601e-22,0,7573.359240686277,2.1112051010131836
feeder6,-0.750638933450435,0.19125000000000003,4.5756384557432925,0.24999998265133525,4777071426017848e-22,0,7573.359240686277,2.1112051010131836
feeder7,-0.5362938412713042,-0.09860000000000001,2.5082933635641615,0.24999998265133525,4777071426128423e-22,0,7573.359240686277,2.1112051010131836
feeder8,-0.623914952931559,-0.16695000000000002,3.9629144752244163,0.24999998265133525,4777071426257771e-22,0,7573.359240686277,2.1112051010131836
feeder9,-0.4087697000882585,0.04585353263042076,1.6757692124316028,0.24999998326708334,4876566556203877e-22,0,7573.359240686277,2.1112051010131836
feeder10,-0.23453078357520407,0.08375,1.9095302959185485,0.24999998326708334,4876566556086634e-22,0,7573.359240686277,2.1112051010131836
feeder11,-0.6791770898548078,-0.1176,3.031176602198152,0.24999998326708334,4876566556066734e-22,0,7573.359240686277,2.1112051010131836
feeder12,-0.5757908022327137,-0.10385,2.652790314576058,0.24999998326708334,4876566556123414e-22,0,7573.359240686277,2.1112051010131836
