Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,3.6972585180648165,0.12840461681046894,0.39174156912688574,0.2499999795845906,-8719170191566965e-23,0,7683.918585683078,2.2970528602600098
feeder2,2.05735189405595,0.11515,0.2456481931357517,0.2499999795845906,-871917019156484e-22,0,7683.918585683078,2.2970528602600098
feeder3,3.0295742276482334,-0.16675,0.3054258595434685,0.2499999795845906,-871917019156662e-22,0,7683.918585683078,2.2970528602600098
feeder4,1.7542262561929671,-0.0971,0.18777383099873465,0.2499999795845906,-8719170191564056e-23,0,7683.918585683078,2.2970528602600098
feeder5,2.6691984131130746,0.08274835452849755,0.26580166975494457,0.24999998005175872,-828680192194706e-22,0,7683.918585683078,2.2970528602600098
feeder6,3.7221766172268707,0.2082,0.44182346564114805,0.24999998005175872,-8286801921948811e-23,0,7683.918585683078,2.2970528602600098
feeder7,2.30079937635381,-0.12715,0.2422007065142091,0.24999998005175872,-8286801921948044e-23,0,7683.918585683078,2.2970528602600098
feeder8,3.4423412201938057,-0.19125000000000003,0.3826588626742137,0.24999998005175872,-8286801921943048e-23,0,7683.918585683078,2.2970528602600098
feeder9,1.6578911494616886,0.06237453362138334,0.16210895128792302,0.249999978459219,-10074961148055736e-23,0,7683.918585683078,2.2970528602600098
feeder10,1.6772777025952743,-0.09310000000000002,0.18472239815433739,0.249999978459219,-10074961148053941e-23,0,7683.918585683078,2.2970528602600098
feeder11,2.614772906405457,0.1454,0.29322719434415434,0.249999978459219,-10074961148056294e-23,0,7683.918585683078,2.2970528602600098
feeder12,2.4123768935889376,-0.13345,0.25662320716067394,0.249999978459219,-10074961148052882e-23,0,7683.918585683078,2.2970528602600098
