Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,2.782000289876719,0.06163809328648029,0,0.24999995707118453,-289876719062002e-21,10855.332395977724,1.8624811172485352
feeder2,1.762000289876719,0.08810000000000001,0,0.24999995707118453,-28987671906165273e-23,10855.332395977724,1.8624811172485352
feeder3,2.030000289876719,-0.10149999999999999,0,0.24999995707118453,-2898767190618706e-22,10855.332395977724,1.8624811172485352
feeder4,1.1750002898767191,-0.058750000000000004,0,0.24999995707118453,-2898767190618922e-22,10855.332395977724,1.8624811172485352
feeder5,1.7110002938038442,0.042030137584613464,0,0.2499999567158201,-2938038440770044e-22,10855.332395977724,1.8624811172485352
feeder6,3.056000293803844,0.15280000000000002,0,0.2499999567158201,-29380384407699574e-23,10855.332395977724,1.8624811172485352
feeder7,1.6130002938038441,-0.08065,0,0.2499999567158201,-2938038440770712e-22,10855.332395977724,1.8624811172485352
feeder8,2.580000293803844,-0.129,0,0.2499999567158201,-2938038440768663e-22,10855.332395977724,1.8624811172485352
feeder9,1.0310002849581572,0.028317466801579073,0,0.24999995726975205,-2849581573095773e-22,10855.332395977724,1.8624811172485352
feeder10,1.1460002849581572,-0.0573,0,0.24999995726975205,-2849581573095137e-22,10855.332395977724,1.8624811172485352
feeder11,2.1620002849581574,0.1081,0,0.24999995726975205,-2849581573094472e-22,10855.332395977724,1.8624811172485352
feeder12,1.7660002849581573,-0.0883,0,0.24999995726975205,-28495815730963323e-23,10855.332395977724,1.8624811172485352
