Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,3.2330002004000935,0.09349729336213851,0,0.24999997516027875,-20040009348974356e-23,10617.505562056202,1.6296110153198242
feeder2,1.9920002004000934,0.09960000000000001,0,0.24999997516027875,-2004000934897332e-22,10617.505562056202,1.6296110153198242
feeder3,2.6110002004000936,-0.13055000000000003,0,0.24999997516027875,-2004000934897687e-22,10617.505562056202,1.6296110153198242
feeder4,1.5780002004000935,-0.07890000000000001,0,0.24999997516027875,-20040009348976487e-23,10617.505562056202,1.6296110153198242
feeder5,2.4930001998994396,0.07559263591500881,0,0.24999997505772323,-19989943973954286e-23,10617.505562056202,1.6296110153198242
feeder6,3.5440001998994397,0.17720000000000002,0,0.24999997505772323,-19989943973954183e-23,10617.505562056202,1.6296110153198242
feeder7,2.2110001998994395,-0.11055,0,0.24999997505772323,-19989943973954202e-23,10617.505562056202,1.6296110153198242
feeder8,3.34900019989944,-0.16745000000000002,0,0.24999997505772323,-19989943973951904e-23,10617.505562056202,1.6296110153198242
feeder9,1.6160001969215325,0.05358981582872664,0,0.24999997562257462,-19692153232829294e-23,10617.505562056202,1.6296110153198242
feeder10,1.6130001969215324,-0.08065,0,0.24999997562257462,-1969215323282751e-22,10617.505562056202,1.6296110153198242
feeder11,2.4990001969215325,0.12495,0,0.24999997562257462,-19692153232829162e-23,10617.505562056202,1.6296110153198242
feeder12,2.3140001969215325,-0.11570000000000001,0,0.24999997562257462,-1969215323282921e-22,10617.505562056202,1.6296110153198242
