Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,3.894999976670859,0.11757001076530979,0,0.24999998225421988,23329140695640884e-24,9371.381168195792,1.6972270011901855
feeder2,2.186999976670859,0.10935,0,0.24999998225421988,23329140695639518e-24,9371.381168195792,1.6972270011901855
feeder3,3.1159999766708593,-0.15580000000000002,0,0.24999998225421988,23329140695614474e-24,9371.381168195792,1.6972270011901855
feeder4,1.8629999766708594,-0.09315000000000001,0,0.24999998225421988,23329140695628063e-24,9371.381168195792,1.6972270011901855
feeder5,2.942999971785836,0.07807998963246254,0,0.24999998257376999,28214164041841158e-24,9371.381168195792,1.6972270011901855
feeder6,4.043999971785835,0.2022,0,0.24999998257376999,28214164041877196e-24,9371.381168195792,1.6972270011901855
feeder7,2.5389999717858363,-0.12695,0,0.24999998257376999,28214164041880664e-24,9371.381168195792,1.6972270011901855
feeder8,3.716999971785836,-0.18585000000000002,0,0.24999998257376999,282141640417703e-22,9371.381168195792,1.6972270011901855
feeder9,1.8739999782327585,0.05677998783502804,0,0.2499999823197538,2176724157444369e-23,9371.381168195792,1.6972270011901855
feeder10,1.8499999782327585,-0.09250000000000001,0,0.2499999823197538,2176724157443854e-23,9371.381168195792,1.6972270011901855
feeder11,2.842999978232758,0.14215,0,0.2499999823197538,21767241574404603e-24,9371.381168195792,1.6972270011901855
feeder12,2.5749999782327584,-0.12875,0,0.2499999823197538,21767241574394902e-24,9371.381168195792,1.6972270011901855
