Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,3.600999829736856,0.10914018250398849,0,0.24999998588900274,17026314392314099e-23,9852.684870310226,1.613926887512207
feeder2,2.098999829736856,0.10495000000000002,0,0.24999998588900274,17026314392327153e-23,9852.684870310226,1.613926887512207
feeder3,2.927999829736856,-0.1464,0,0.24999998588900274,17026314392294275e-23,9852.684870310226,1.613926887512207
feeder4,1.745999829736856,-0.0873,0,0.24999998588900274,1702631439227056e-22,9852.684870310226,1.613926887512207
feeder5,2.7669998205425035,0.08157285419890437,0,0.24999998518310557,17945749623279257e-23,9852.684870310226,1.613926887512207
feeder6,3.8319998205425034,0.1916,0,0.24999998518310557,17945749623259426e-23,9852.684870310226,1.613926887512207
feeder7,2.4469998205425036,-0.12235000000000001,0,0.24999998518310557,1794574962329368e-22,9852.684870310226,1.613926887512207
feeder8,3.614999820542504,-0.18075000000000002,0,0.24999998518310557,1794574962326847e-22,9852.684870310226,1.613926887512207
feeder9,1.8289998304457287,0.056722201844376666,0,0.2499999859722992,1695542713802442e-22,9852.684870310226,1.613926887512207
feeder10,1.7519998304457287,-0.08760000000000001,0,0.2499999859722992,1695542713801217e-22,9852.684870310226,1.613926887512207
feeder11,2.6899998304457284,0.1345,0,0.2499999859722992,16955427138032744e-23,9852.684870310226,1.613926887512207
feeder12,2.4889998304457284,-0.12445,0,0.2499999859722992,16955427138010383e-23,9852.684870310226,1.613926887512207
