Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,3.5310000315622205,0.10699475705172588,0,0.24999997355471595,-3156222037474987e-23,8078.620171745603,1.5899910926818848
feeder2,2.0700000315622202,0.1035,0,0.24999997355471595,-31562220374503646e-24,8078.620171745603,1.5899910926818848
feeder3,2.8530000315622206,-0.14265000000000003,0,0.24999997355471595,-3156222037449616e-23,8078.620171745603,1.5899910926818848
feeder4,1.7220000315622204,-0.08610000000000001,0,0.24999997355471595,-3156222037469087e-23,8078.620171745603,1.5899910926818848
feeder5,2.6939999907380345,0.08430133127177242,0,0.2499999744442277,9261965198360913e-24,8078.620171745603,1.5899910926818848
feeder6,3.7519999907380344,0.1876,0,0.2499999744442277,926196519833526e-23,8078.620171745603,1.5899910926818848
feeder7,2.4059999907380347,-0.12030000000000002,0,0.2499999744442277,9261965198258998e-24,8078.620171745603,1.5899910926818848
feeder8,3.6079999907380347,-0.1804,0,0.2499999744442277,9261965198674767e-24,8078.620171745603,1.5899910926818848
feeder9,1.8060000478440401,0.05654651979323877,0,0.24999997291243678,-4784404006707402e-23,8078.620171745603,1.5899910926818848
feeder10,1.7230000478440402,-0.08615,0,0.24999997291243678,-47844040067181215e-24,8078.620171745603,1.5899910926818848
feeder11,2.65400004784404,0.1327,0,0.24999997291243678,-47844040067091495e-24,8078.620171745603,1.5899910926818848
feeder12,2.4510000478440404,-0.12255,0,0.24999997291243678,-47844040067200366e-24,8078.620171745603,1.5899910926818848
