Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,3.2099999680293676,0.09254846852288659,0,0.24999999186028654,3197063244169847e-23,8522.101392305962,1.6515769958496094
feeder2,1.9859999680293676,0.0993,0,0.24999999186028654,3197063244164916e-23,8522.101392305962,1.6515769958496094
feeder3,2.590999968029368,-0.12955000000000003,0,0.24999999186028654,31970632441625744e-24,8522.101392305962,1.6515769958496094
feeder4,1.5629999680293676,-0.07815,0,0.24999999186028654,319706324415343e-22,8522.101392305962,1.6515769958496094
feeder5,2.4719999515931748,0.07463394124959088,0,0.24999999171600987,4840682516970728e-23,8522.101392305962,1.6515769958496094
feeder6,3.523999951593175,0.17620000000000002,0,0.24999999171600987,4840682516959868e-23,8522.101392305962,1.6515769958496094
feeder7,2.191999951593175,-0.10960000000000002,0,0.24999999171600987,48406825169980704e-24,8522.101392305962,1.6515769958496094
feeder8,3.3199999515931746,-0.166,0,0.24999999171600987,48406825169599665e-24,8522.101392305962,1.6515769958496094
feeder9,1.5979999691765734,0.053632358893553916,0,0.24999999203270232,3082342680949182e-23,8522.101392305962,1.6515769958496094
feeder10,1.5999999691765734,-0.08000000000000002,0,0.24999999203270232,3082342680956976e-23,8522.101392305962,1.6515769958496094
feeder11,2.482999969176573,0.12415000000000001,0,0.24999999203270232,3082342680947615e-23,8522.101392305962,1.6515769958496094
feeder12,2.298999969176573,-0.11495,0,0.24999999203270232,3082342680950824e-23,8522.101392305962,1.6515769958496094
