Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,-1.4372639237652536,0.08460502321184717,4.736263812408909,0.24999998758321443,11135634425728635e-23,11636.64752164995,1.619088888168335
feeder2,-0.7159540338364258,-0.11270000000000001,2.9699539224800815,0.24999998758321443,11135634425726991e-23,11636.64752164995,1.619088888168335
feeder3,-1.180682390019337,-0.12560000000000002,3.6926822786629927,0.24999998758321443,11135634425729871e-23,11636.64752164995,1.619088888168335
feeder4,-0.5662371474806659,-0.0852,2.2702370361243216,0.24999998758321443,11135634425726016e-23,11636.64752164995,1.619088888168335
feeder5,-1.0866159361598338,-0.10635,3.213615823182842,0.2499999875879846,11297699169709855e-23,11636.64752164995,1.619088888168335
feeder6,-1.5337668000192095,0.12786538499975925,5.341766687042218,0.2499999875879846,11297699169709571e-23,11636.64752164995,1.619088888168335
feeder7,-0.957272978154568,-0.09855000000000001,2.9282728651775765,0.2499999875879846,11297699169713412e-23,11636.64752164995,1.619088888168335
feeder8,-1.2764505487145712,-0.1675,4.6264504357375795,0.2499999875879846,11297699169711055e-23,11636.64752164995,1.619088888168335
feeder9,-0.691417445348153,-0.022980699820857292,1.9564173323779945,0.24999998763736528,11297015838765485e-23,11636.64752164995,1.619088888168335
feeder10,-0.5363273109574898,0.08465,2.2293271979873315,0.24999998763736528,1129701583876887e-22,11636.64752164995,1.619088888168335
feeder11,-1.2148203430689908,-0.1162,3.5388202300988323,0.24999998763736528,11297015838766802e-23,11636.64752164995,1.619088888168335
feeder12,-1.0150641456709197,-0.1041,3.0970640327007612,0.24999998763736528,11297015838768396e-23,11636.64752164995,1.619088888168335
