Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,-0.6327026747674603,0.012072860218708015,3.9317040916783697,0.2499998666767066,-1416910909420974e-21,12140.431009903932,1.9218659400939941
feeder2,-0.2844397529568608,0.10905000000000001,2.4654411698677703,0.2499998666767066,-14169109094209925e-22,12140.431009903932,1.9218659400939941
feeder3,-0.4233966177678368,-0.1321,3.065398034678746,0.2499998666767066,-14169109094209822e-22,12140.431009903932,1.9218659400939941
feeder4,-0.16758534783780407,-0.08585000000000001,1.8845867647487136,0.2499998666767066,-1416910909420974e-21,12140.431009903932,1.9218659400939941
feeder5,-0.4297110169712434,-0.025660014690077615,2.6677117460393323,0.24999992373331048,-7290680888244385e-22,12140.431009903932,1.9218659400939941
feeder6,-0.3733480365398651,0.20305,4.434348765607954,0.24999992373331048,-7290680888244339e-22,12140.431009903932,1.9218659400939941
feeder7,-0.37683983844710384,-0.1027,2.4308405675151925,0.24999992373331048,-7290680888244339e-22,12140.431009903932,1.9218659400939941
feeder8,-0.3885441656807333,-0.1726,3.840544894748822,0.24999992373331048,-7290680888244068e-22,12140.431009903932,1.9218659400939941
feeder9,-0.36531191622318193,0.0077056197642197954,1.6243126308078955,0.24999992516860747,-7145847136409182e-22,12140.431009903932,1.9218659400939941
feeder10,-0.07589486127433463,-0.08875,1.8508955758590482,0.24999992516860747,-7145847136408826e-22,12140.431009903932,1.9218659400939941
feeder11,-0.5100994950049098,0.12140000000000001,2.9381002095896234,0.24999992516860747,-7145847136409204e-22,12140.431009903932,1.9218659400939941
feeder12,-0.47533207203057604,-0.1048,2.5713327866152897,0.24999992516860747,-7145847136408882e-22,12140.431009903932,1.9218659400939941
