Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,-2.5648177485287067,-0.07533896558074232,5.799817553394115,0.24999998908495744,19513459119486012e-23,11787.91260343089,1.7562429904937744
feeder2,-1.378873371524746,-0.1129,3.636873176390155,0.24999998908495744,19513459119524475e-23,11787.91260343089,1.7562429904937744
feeder3,-1.993894298119884,-0.1264,4.521894102985293,0.24999998908495744,19513459119609126e-23,11787.91260343089,1.7562429904937744
feeder4,-1.0190312650554778,-0.08805,2.7800310699208866,0.24999998908495744,19513459119522802e-23,11787.91260343089,1.7562429904937744
feeder5,-1.7572508075962705,0.030408349554496006,3.935250701435818,0.2499999887790085,10616045273843555e-23,11787.91260343089,1.7562429904937744
feeder6,-2.7382894613890416,-0.19015,6.541289355228589,0.2499999887790085,10616045273840197e-23,11787.91260343089,1.7562429904937744
feeder7,-1.5638325178708403,-0.1011,3.5858324117103875,0.2499999887790085,10616045273850007e-23,11787.91260343089,1.7562429904937744
feeder8,-2.255345068004856,-0.1705,5.665344961844403,0.2499999887790085,10616045273811774e-23,11787.91260343089,1.7562429904937744
feeder9,-1.1389926724029855,0.029847510569708552,2.3959924877585816,0.24999998900249792,18464440370282622e-23,11787.91260343089,1.7562429904937744
feeder10,-0.9992209127517505,-0.08655000000000002,2.730220728107347,0.24999998900249792,18464440370304463e-23,11787.91260343089,1.7562429904937744
feeder11,-2.0749357119121012,-0.11295,4.333935527267697,0.24999998900249792,18464440370234559e-23,11787.91260343089,1.7562429904937744
feeder12,-1.751924088317784,-0.10205,3.79292390367338,0.24999998900249792,18464440370276992e-23,11787.91260343089,1.7562429904937744
