Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,-3.559714409481829,-0.16564999391834573,6.872714397192754,0.2499999596970355,12289075741667919e-24,11588.064247196602,1.8426270484924316
feeder2,-2.0707296939442736,-0.11195,4.309729681655198,0.2499999596970355,12289075740662817e-24,11588.064247196602,1.8426270484924316
feeder3,-2.8644880012160434,-0.12470000000000002,5.358487988926968,0.2499999596970355,1228907574014181e-23,11588.064247196602,1.8426270484924316
feeder4,-1.624363559454017,-0.0835,3.294363547164941,0.2499999596970355,12289075740805623e-24,11588.064247196602,1.8426270484924316
feeder5,-0.7059625366207667,-0.10649999335394661,2.835962551901913,0.2499999574175752,-15281146309981385e-24,11588.064247196602,1.8426270484924316
feeder6,-3.922490763538233,-0.19145,7.751490778819379,0.2499999574175752,-1528114630970929e-23,11588.064247196602,1.8426270484924316
feeder7,-2.282245869484243,-0.09835,4.249245884765389,0.2499999574175752,-1528114630938348e-23,11588.064247196602,1.8426270484924316
feeder8,-3.3844882353900547,-0.16645000000000001,6.713488250671201,0.2499999574175752,-15281146308810365e-24,11588.064247196602,1.8426270484924316
feeder9,-0.0860325173275197,-0.06364999478097211,1.359032535297132,0.2499999571553876,-17969612372351842e-24,11588.064247196602,1.8426270484924316
feeder10,-1.582780177263231,-0.0826,3.2347801952328434,0.2499999571553876,-1796961237254935e-23,11588.064247196602,1.8426270484924316
feeder11,-2.767870092235756,-0.11835000000000001,5.134870110205369,0.2499999571553876,-1796961237273859e-23,11588.064247196602,1.8426270484924316
feeder12,-2.430876612339777,-0.10315000000000002,4.49387663030939,0.2499999571553876,-17969612372960608e-24,11588.064247196602,1.8426270484924316
