Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,-0.8713146892086602,-0.052072271159991704,4.180314707058016,0.24999998770588047,-17849355416586494e-24,10927.475563604232,1.6636910438537598
feeder2,-0.3803366212761231,0.11205000000000001,2.6213366391254787,0.24999998770588047,-17849355416785027e-24,10927.475563604232,1.6636910438537598
feeder3,-0.7612301272518541,-0.12490000000000001,3.25923014510121,0.24999998770588047,-17849355416542938e-24,10927.475563604232,1.6636910438537598
feeder4,-0.32875346709456077,-0.08375,2.0037534849439163,0.24999998770588047,-17849355416603554e-24,10927.475563604232,1.6636910438537598
feeder5,-0.7093972126743885,-0.07681670559952503,2.836397237542297,0.24999998766788353,-24867908520198997e-24,10927.475563604232,1.6636910438537598
feeder6,-0.8857427286865788,0.19145,4.7147427535544875,0.24999998766788353,-2486790852001829e-23,10927.475563604232,1.6636910438537598
feeder7,-0.6155481368884307,-0.09845000000000001,2.5845481617563393,0.24999998766788353,-24867908519984892e-24,10927.475563604232,1.6636910438537598
feeder8,-0.7503912845062822,-0.16665000000000002,4.083391309374191,0.24999998766788353,-24867908520145918e-24,10927.475563604232,1.6636910438537598
feeder9,-0.45668499927943235,0.03938607650414956,1.7266850193068395,0.24999998770856227,-2002740711499364e-23,10927.475563604232,1.6636910438537598
feeder10,-0.3045483491395335,0.08315,1.9675483691669406,0.24999998770856227,-20027407115081452e-24,10927.475563604232,1.6636910438537598
feeder11,-0.763274113438533,-0.118,3.12327413346594,0.24999998770856227,-20027407115084774e-24,10927.475563604232,1.6636910438537598
feeder12,-0.6633911538870281,-0.1035,2.733391173914435,0.24999998770856227,-20027407114974626e-24,10927.475563604232,1.6636910438537598
