Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,-1.0880444777867964,0.16004970820370534,4.440044355462697,0.2499999732274648,12232409939089927e-23,12631.598862166375,1.5516932010650635
feeder2,-0.6132047299869382,-0.10855,2.7842046076628386,0.2499999732274648,12232409939086456e-23,12631.598862166375,1.5516932010650635
feeder3,-0.7477316115126725,-0.13570000000000002,3.461731489188573,0.2499999732274648,1223240993909422e-22,12631.598862166375,1.5516932010650635
feeder4,-0.3962501159084878,-0.08660000000000001,2.1282499935843884,0.2499999732274648,12232409939080678e-23,12631.598862166375,1.5516932010650635
feeder5,-0.7316272002202695,-0.11235416461670172,3.0126270808579836,0.24999997316577613,1193622860604421e-22,12631.598862166375,1.5516932010650635
feeder6,-0.7376776158210026,0.2135,5.007677496458716,0.24999997316577613,1193622860604541e-22,12631.598862166375,1.5516932010650635
feeder7,-0.6451305208849207,-0.10500000000000001,2.7451304015226348,0.24999997316577613,11936228606043428e-23,12631.598862166375,1.5516932010650635
feeder8,-0.906099265179322,-0.17155,4.337099145817036,0.24999997316577613,11936228606049685e-23,12631.598862166375,1.5516932010650635
feeder9,-0.5563853415436857,0.03706541716495991,1.8343852228978665,0.2499999731343686,1186458191697302e-22,12631.598862166375,1.5516932010650635
feeder10,-0.35127251784346347,0.08695000000000001,2.0902723991976444,0.2499999731343686,11864581916967345e-23,12631.598862166375,1.5516932010650635
feeder11,-0.7270856196777225,-0.12955000000000003,3.3180855010319035,0.2499999731343686,11864581916967728e-23,12631.598862166375,1.5516932010650635
feeder12,-0.7438840671064602,-0.10800000000000001,2.903883948460641,0.2499999731343686,11864581916971862e-23,12631.598862166375,1.5516932010650635
