Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,0.6026226661762294,0.08093938668039136,2.6293765153738473,0.2499999828012051,8184499234990696e-22,11726.927837803323,1.7637920379638672
feeder2,0.6292043091835519,0.1139,1.6487948723665247,0.2499999828012051,8184499234990901e-22,11726.927837803323,1.7637920379638672
feeder3,0.44297559018942223,-0.12465,2.050023591360654,0.2499999828012051,8184499234990387e-22,11726.927837803323,1.7637920379638672
feeder4,0.5206580173704617,-0.08905,1.2603411641796147,0.2499999828012051,818449923499018e-21,11726.927837803323,1.7637920379638672
feeder5,0.376933554986848,0.06044181744014254,1.7840656983794485,0.24999998316160232,7466337035256243e-22,11726.927837803323,1.7637920379638672
feeder6,0.7934725977814245,0.18795,2.965526655584872,0.24999998316160232,7466337035255366e-22,11726.927837803323,1.7637920379638672
feeder7,0.34534397014794194,-0.09855000000000001,1.6256552832183546,0.24999998316160232,7466337035255732e-22,11726.927837803323,1.7637920379638672
feeder8,0.8145864244789973,-0.16915000000000002,2.568412828887299,0.24999998316160232,746633703525696e-21,11726.927837803323,1.7637920379638672
feeder9,0.18078338413728842,-0.06335,1.0862159048979443,0.24999998307368979,71096476719472e-20,11726.927837803323,1.7637920379638672
feeder10,0.4692618496638895,0.042146104677270535,1.2377374393713434,0.24999998307368979,7109647671946355e-22,11726.927837803323,1.7637920379638672
feeder11,0.24322251963481442,0.11040000000000001,1.9647767694004186,0.24999998307368979,7109647671945272e-22,11726.927837803323,1.7637920379638672
feeder12,0.30848852862961296,-0.1014,1.71951076040562,0.24999998307368979,7109647671945033e-22,11726.927837803323,1.7637920379638672
