Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,2.8270000793100962,0.06402590764884548,0,0.24999997830178766,-7931009628583785e-23,11477.32507023172,1.918936014175415
feeder2,1.7660000793100963,0.0883,0,0.24999997830178766,-7931009628575432e-23,11477.32507023172,1.918936014175415
feeder3,2.0670000793100964,-0.10335000000000001,0,0.24999997830178766,-7931009628577259e-23,11477.32507023172,1.918936014175415
feeder4,1.1890000793100963,-0.05945,0,0.24999997830178766,-7931009628581092e-23,11477.32507023172,1.918936014175415
feeder5,1.7260000647316422,0.04288430763843443,0,0.24999997846205615,-6473164222116051e-23,11477.32507023172,1.918936014175415
feeder6,3.1070000647316425,0.15535000000000002,0,0.24999997846205615,-6473164222111183e-23,11477.32507023172,1.918936014175415
feeder7,1.6450000647316423,-0.08225,0,0.24999997846205615,-6473164222115086e-23,11477.32507023172,1.918936014175415
feeder8,2.622000064731642,-0.1311,0,0.24999997846205615,-6473164222110633e-23,11477.32507023172,1.918936014175415
feeder9,1.043000091569387,0.02840738040242495,0,0.24999997831053491,-9156938691826058e-23,11477.32507023172,1.918936014175415
feeder10,1.170000091569387,-0.058499999999999996,0,0.24999997831053491,-9156938691832465e-23,11477.32507023172,1.918936014175415
feeder11,2.2110000915693866,0.11055,0,0.24999997831053491,-9156938691827157e-23,11477.32507023172,1.918936014175415
feeder12,1.792000091569387,-0.08960000000000001,0,0.24999997831053491,-9156938691834825e-23,11477.32507023172,1.918936014175415
