Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,0.6026227423546842,0.07851464842619837,2.62937647049913,0.24999993967222472,7871461860242009e-22,11608.08928715697,1.7002110481262207
feeder2,0.6292043404872893,0.1139,1.6487948723665247,0.24999993967222472,7871461860240866e-22,11608.08928715697,1.7002110481262207
feeder3,0.4429756214931597,-0.12465,2.050023591360654,0.24999993967222472,7871461860242545e-22,11608.08928715697,1.7002110481262207
feeder4,0.5206580486741992,-0.08905,1.2603411641796147,0.24999993967222472,7871461860242461e-22,11608.08928715697,1.7002110481262207
feeder5,0.376933498473818,0.05795247626763195,1.7840656543717994,0.24999993727430492,8471543825879167e-22,11608.08928715697,1.7002110481262207
feeder6,0.7934724972607455,0.18795,2.965526655584872,0.24999993727430492,8471543825879078e-22,11608.08928715697,1.7002110481262207
feeder7,0.3453438696272629,-0.09855000000000001,1.6256552832183546,0.24999993727430492,8471543825880113e-22,11608.08928715697,1.7002110481262207
feeder8,0.8145863239583183,-0.16915000000000002,2.568412828887299,0.24999993727430492,8471543825878707e-22,11608.08928715697,1.7002110481262207
feeder9,0.18078327866838997,0.0625574465708578,1.086215858327643,0.24999993846117363,8630039670277387e-22,11608.08928715697,1.7002110481262207
feeder10,0.46926169762468967,-0.08535000000000001,1.2377374393713434,0.24999993846117363,8630039670277481e-22,11608.08928715697,1.7002110481262207
feeder11,0.24322236759561458,0.11040000000000001,1.9647767694004186,0.24999993846117363,8630039670277283e-22,11608.08928715697,1.7002110481262207
feeder12,0.3084883765904131,-0.1014,1.71951076040562,0.24999993846117363,8630039670276603e-22,11608.08928715697,1.7002110481262207
